waveform	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
t0	20/11/2020  13:13:26,027732	20/11/2020  13:13:26,027732	20/11/2020  13:13:26,027732	20/11/2020  13:13:26,027732	20/11/2020  13:13:26,027732	20/11/2020  13:13:26,027732
delta t	0,000500	0,000500	0,000500	0,000500	0,000500	0,000500

time	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
20/11/2020  13:13:26,027732	4,640825E-2	-7,400498E-2	-1,884979E-3	4,166479E-1	-2,581472E-1	5,839132E-2
20/11/2020  13:13:26,028232	6,661282E-1	-3,295269E-2	2,183167E-1	3,370427E-1	-1,788671E-1	2,344193E-1
20/11/2020  13:13:26,028732	9,903164E-1	1,118418E-1	5,062276E-1	1,256069E-1	5,953652E-2	2,919551E-1
20/11/2020  13:13:26,029232	8,380019E-1	-1,806181E-2	3,498903E-1	4,827864E-1	4,317069E-1	3,794580E-2
20/11/2020  13:13:26,029732	5,193371E-1	-1,656577E-1	1,021227E-1	7,717015E-2	3,526364E-1	-1,802380E-2
20/11/2020  13:13:26,030232	1,123636E-1	1,274041E-2	-8,784117E-2	-1,554670E-1	-9,832277E-2	-1,030955E-1
20/11/2020  13:13:26,030732	-1,385915E-1	-2,211134E-1	-1,313080E-1	-3,129112E-1	-4,546411E-1	1,271983E-1
20/11/2020  13:13:26,031232	1,261394E-1	-6,800573E-2	-1,142341E-1	1,423238E-1	-1,476673E-1	-2,337436E-1
20/11/2020  13:13:26,031732	3,739755E-1	-1,909871E-1	1,324908E-1	1,562501E-1	1,791870E-1	4,340450E-2
20/11/2020  13:13:26,032232	4,539666E-1	-2,182515E-2	2,443838E-1	1,652782E-1	4,111581E-1	6,946598E-2
20/11/2020  13:13:26,032732	5,991982E-1	-7,793082E-2	3,774562E-1	-8,748343E-2	6,456072E-2	9,208055E-2
20/11/2020  13:13:26,033232	1,670122E-1	2,067008E-2	3,004719E-2	-2,164841E-1	-2,071454E-1	-1,891370E-1
20/11/2020  13:13:26,033732	-3,092956E-1	-7,712485E-2	-2,720703E-1	-6,781536E-1	-2,204166E-1	-6,182438E-2
20/11/2020  13:13:26,034232	-5,048222E-1	3,517748E-2	-2,448953E-1	-4,170466E-1	-1,407089E-2	1,797210E-1
20/11/2020  13:13:26,034732	-5,130747E-1	1,765421E-2	-5,851571E-2	-8,414137E-2	1,883642E-1	1,417002E-1
20/11/2020  13:13:26,035232	-2,020126E-1	6,477075E-2	-4,039909E-2	9,376880E-2	4,182130E-1	4,264434E-1
20/11/2020  13:13:26,035732	8,747599E-2	5,493666E-2	7,572975E-2	1,549646E-2	2,513271E-1	1,729780E-1
20/11/2020  13:13:26,036232	1,597994E-1	1,243668E-1	1,526928E-1	4,214097E-2	1,677434E-1	-2,818103E-1
20/11/2020  13:13:26,036732	1,344570E-1	1,249648E-1	1,240190E-1	5,040746E-2	1,478104E-1	4,835205E-2
20/11/2020  13:13:26,037232	5,349113E-2	2,035725E-1	1,518456E-1	1,475896E-1	-4,905684E-2	4,851784E-1
20/11/2020  13:13:26,037732	-1,675079E-1	8,411594E-3	1,870801E-2	3,168000E-1	-3,304576E-1	2,000748E-1
20/11/2020  13:13:26,038232	-1,810888E-1	-8,953934E-2	3,930101E-2	3,874887E-1	-3,901191E-1	-2,305523E-1
20/11/2020  13:13:26,038732	2,909302E-1	1,222934E-1	-1,368473E-1	1,867554E-1	-4,637116E-2	-2,469546E-1
20/11/2020  13:13:26,039232	7,476139E-1	1,307190E-2	-1,565931E-1	6,067656E-2	2,816754E-1	8,226408E-2
20/11/2020  13:13:26,039732	8,185727E-1	-1,701230E-1	1,837778E-1	-2,009294E-1	1,296591E-1	8,185779E-2
20/11/2020  13:13:26,040232	8,218217E-1	2,798228E-2	3,443510E-1	3,045363E-2	6,062389E-2	-4,861540E-1
20/11/2020  13:13:26,040732	4,998429E-1	-1,536657E-1	2,455568E-1	-4,337357E-2	-1,915357E-1	-5,742860E-1
20/11/2020  13:13:26,041232	8,611139E-2	1,760221E-2	-1,975184E-1	-5,610176E-1	-2,532868E-1	8,668084E-2
20/11/2020  13:13:26,041732	1,190566E-1	-3,350516E-2	-5,350219E-1	1,222715E-1	-6,317961E-2	-4,169997E-1
20/11/2020  13:13:26,042232	1,271791E-1	8,891725E-2	3,872314E-1	-1,595969E-1	-3,907414E-1	-1,675382E-1
20/11/2020  13:13:26,042732	1,544060E-1	-6,128302E-3	1,731555E-1	-6,569063E-1	-1,402588E-1	1,373031E-1
20/11/2020  13:13:26,043232	3,855420E-1	8,666834E-2	-8,262776E-2	-3,982287E-1	7,722910E-1	4,604209E-1
20/11/2020  13:13:26,043732	2,913201E-1	8,151605E-3	2,392355E-1	5,646780E-2	7,034458E-1	4,596673E-1
20/11/2020  13:13:26,044232	-3,346380E-1	1,427740E-1	2,849832E-1	-2,004369E-1	9,598977E-2	-6,553996E-2
20/11/2020  13:13:26,044732	-7,065220E-1	1,298720E-1	-5,154277E-2	3,548889E-1	-4,037048E-1	-2,710043E-1
20/11/2020  13:13:26,045232	-6,518733E-1	1,653541E-1	-3,105844E-1	7,107041E-2	-5,401179E-1	2,416343E-1
20/11/2020  13:13:26,045732	-6,382923E-1	1,450099E-1	-7,069343E-1	4,471466E-1	-4,151746E-1	-8,982229E-1
20/11/2020  13:13:26,046232	-1,663382E-1	1,775021E-1	-9,051305E-2	1,910101E-1	-1,540868E-1	-4,240311E-1
20/11/2020  13:13:26,046732	4,991931E-1	2,240141E-1	2,551364E-1	-1,475682E-1	4,425544E-1	1,022024E+0
20/11/2020  13:13:26,047232	5,734009E-1	1,814669E-1	2,659543E-1	1,230265E-1	5,055436E-1	6,984801E-1
20/11/2020  13:13:26,047732	4,317432E-1	-5,662470E-2	1,141787E-1	5,325036E-1	1,734292E-1	-1,833179E-1
20/11/2020  13:13:26,048232	3,145182E-1	-1,825895E-1	6,119735E-2	4,299439E-1	-2,840018E-1	-5,734013E-1
20/11/2020  13:13:26,048732	6,863161E-2	1,105549E-1	-1,281148E-1	3,065374E-1	-1,749499E-1	-1,370141E-1
20/11/2020  13:13:26,049232	5,245144E-2	1,306130E-1	-6,353362E-2	3,880548E-2	3,904016E-2	-3,884743E-1
20/11/2020  13:13:26,049732	5,611846E-1	-1,886342E-1	3,264951E-1	-1,166886E-1	1,135712E-1	-1,172239E-1
20/11/2020  13:13:26,050232	9,283899E-1	1,302640E-2	2,797698E-1	-4,418987E-1	-2,775627E-1	2,945960E-1
20/11/2020  13:13:26,050732	8,883619E-1	-2,333849E-1	-2,542143E-1	-2,235884E-1	-7,317373E-3	2,506513E-1
20/11/2020  13:13:26,051232	7,097952E-1	-2,723293E-2	2,183606E-2	3,913232E-1	2,332676E-1	1,342429E-2
20/11/2020  13:13:26,051732	1,592795E-1	-1,746663E-1	3,520408E-1	2,169061E-1	-2,087437E-1	6,075042E-2
20/11/2020  13:13:26,052232	-1,767351E-1	-2,600448E-2	2,620230E-2	-1,099914E-1	-2,854560E-1	-3,612332E-2
20/11/2020  13:13:26,052732	-1,885616E-1	-1,125744E-1	-3,153628E-2	-4,332119E-1	4,047471E-2	2,562082E-1
20/11/2020  13:13:26,053232	-1,259414E-2	2,275849E-3	-1,696266E-1	-7,843508E-1	2,374205E-1	1,786988E-1
20/11/2020  13:13:26,053732	8,318727E-2	-1,183006E-1	8,289820E-2	-6,015227E-1	4,240822E-1	-4,198830E-2
20/11/2020  13:13:26,054232	-2,935913E-2	-1,435046E-2	3,992874E-1	-2,859778E-1	3,148010E-1	3,334949E-1
20/11/2020  13:13:26,054732	-3,863625E-1	2,311398E-2	-1,993643E-2	-3,563513E-1	-3,695816E-2	3,652313E-1
20/11/2020  13:13:26,055232	-6,757212E-1	1,114843E-1	-7,657808E-1	5,505073E-1	-1,212559E-1	-4,982706E-1
20/11/2020  13:13:26,055732	-6,449204E-1	6,070842E-2	-2,431358E-1	1,007049E+0	2,991978E-1	-5,441485E-1
20/11/2020  13:13:26,056232	-3,585509E-1	1,298006E-1	3,349669E-1	1,524813E-1	5,606478E-2	4,542676E-1
20/11/2020  13:13:26,056732	-2,085106E-1	1,159366E-1	2,561791E-1	-9,069431E-1	-5,139619E-1	9,706545E-1
20/11/2020  13:13:26,057232	5,350624E-1	2,497596E-1	-1,753614E-1	-9,014262E-2	-3,318510E-2	3,567320E-1
20/11/2020  13:13:26,057732	8,648389E-1	1,492432E-2	-3,909574E-2	1,053404E+0	1,081016E-1	-4,933231E-1
20/11/2020  13:13:26,058232	5,079005E-1	-8,169416E-2	1,060979E-1	7,898548E-1	5,656262E-2	-2,227345E-1
20/11/2020  13:13:26,058732	4,795039E-1	1,320950E-1	1,472187E-1	-3,032053E-2	-8,391178E-2	2,510772E-1
20/11/2020  13:13:26,059232	2,511621E-1	-6,764175E-2	-6,372913E-2	-2,214873E-1	3,594180E-2	4,468889E-2
20/11/2020  13:13:26,059732	3,553910E-1	-1,581050E-1	3,864933E-2	-2,178957E-1	-1,527046E-1	-5,555377E-1
20/11/2020  13:13:26,060232	5,627441E-1	-3,267320E-2	2,567005E-1	2,188510E-2	2,543488E-2	-7,873780E-2
20/11/2020  13:13:26,060732	5,351923E-1	-1,493499E-1	1,327515E-1	2,716133E-1	1,729903E-1	1,024999E-1
20/11/2020  13:13:26,061232	5,735309E-1	5,831201E-3	1,042732E-1	-2,573751E-2	1,692893E-1	-1,304545E-1
20/11/2020  13:13:26,061732	8,354027E-1	-6,802523E-2	4,091929E-1	-5,372030E-1	-2,181829E-1	-1,578004E-1
20/11/2020  13:13:26,062232	1,354317E-1	4,471259E-2	1,616647E-2	-7,563471E-1	-8,212351E-2	5,816130E-1
20/11/2020  13:13:26,062732	-4,096256E-1	-4,326126E-2	-4,450905E-1	-3,926543E-1	1,831501E-1	4,908730E-1
20/11/2020  13:13:26,063232	-2,200772E-1	9,039269E-2	6,386923E-2	2,201628E-1	3,749669E-1	-3,935791E-1
20/11/2020  13:13:26,063732	-5,009233E-1	-2,531551E-2	1,450030E-1	5,201728E-1	8,308539E-2	-3,190119E-1
20/11/2020  13:13:26,064232	-8,513637E-1	1,164761E-1	-2,449817E-2	4,090052E-1	-1,143761E-2	-3,001850E-1
20/11/2020  13:13:26,064732	-2,432753E-1	1,145197E-1	-2,362932E-1	-9,318264E-2	-2,492779E-1	2,531545E-1
20/11/2020  13:13:26,065232	6,635729E-2	1,848663E-1	-4,845821E-1	-2,241399E-1	-4,018379E-1	-2,823345E-2
20/11/2020  13:13:26,065732	-1,499842E-2	1,445939E-1	1,391379E-1	6,631668E-2	-1,347826E-1	-3,221902E-1
20/11/2020  13:13:26,066232	2,912341E-2	3,801052E-1	3,461105E-1	6,498825E-1	3,591869E-1	1,236794E-1
20/11/2020  13:13:26,066732	-1,567211E-1	3,426102E-2	-1,033511E-1	3,631816E-1	5,801008E-1	4,587565E-1
20/11/2020  13:13:26,067232	-9,446969E-2	9,212812E-2	-2,587109E-1	3,776398E-1	8,364405E-3	1,875913E-1
20/11/2020  13:13:26,067732	2,835225E-1	-8,315010E-2	8,281183E-3	1,729801E-1	-3,818852E-1	-3,211417E-1
20/11/2020  13:13:26,068232	5,786643E-1	6,055893E-2	-1,465785E-2	1,413652E-1	-2,338516E-1	4,407552E-1
20/11/2020  13:13:26,068732	9,090257E-1	1,160081E-1	2,984078E-1	-1,584348E-1	-1,316122E-1	1,515757E-1
20/11/2020  13:13:26,069232	9,847931E-1	1,771316E-1	4,303072E-1	6,198318E-2	2,307784E-1	6,922351E-2
20/11/2020  13:13:26,069732	6,828932E-1	-8,820039E-2	3,244097E-1	3,001882E-1	4,801540E-1	-1,508279E-1
20/11/2020  13:13:26,070232	1,442690E-1	2,007211E-2	1,927058E-1	-3,779254E-2	3,018770E-1	-5,573000E-3
20/11/2020  13:13:26,070732	5,284133E-2	-1,698935E-2	1,156776E-1	-3,491025E-1	-2,060384E-1	1,766477E-1
20/11/2020  13:13:26,071232	3,724598E-2	-2,320309E-2	-2,351202E-1	-4,165987E-2	-2,412208E-1	-2,411879E-1
20/11/2020  13:13:26,071732	-1,252916E-2	-4,670612E-2	-8,269293E-2	-2,370616E-1	-8,218247E-2	-6,447837E-2
20/11/2020  13:13:26,072232	1,405651E-1	-3,798998E-2	1,238887E-1	-3,522148E-1	2,529975E-1	1,355928E-1
20/11/2020  13:13:26,072732	4,431798E-1	-7,787882E-2	1,723735E-1	-1,055922E-1	2,409316E-1	2,901661E-1
