waveform	Force_0	Force_1
t0	15/01/2021  12:05:25,836399	15/01/2021  12:05:25,836399
delta t	0,000500	0,000500

time	Force_0	Force_1
15/01/2021  12:05:25,836399	4,998744E+3	2,946129E+1
15/01/2021  12:05:25,836899	4,998744E+3	2,838224E+1
15/01/2021  12:05:25,837399	4,998744E+3	2,996802E+1
15/01/2021  12:05:25,837899	4,998744E+3	2,644472E+1
15/01/2021  12:05:25,838399	4,998744E+3	2,460854E+1
15/01/2021  12:05:25,838899	4,998744E+3	2,712434E+1
15/01/2021  12:05:25,839399	4,998744E+3	2,509143E+1
15/01/2021  12:05:25,839899	4,998744E+3	2,643279E+1
15/01/2021  12:05:25,840399	4,806807E+3	2,513316E+1
15/01/2021  12:05:25,840899	1,139509E+3	2,690376E+1
15/01/2021  12:05:25,841399	-3,042243E+3	2,796492E+1
15/01/2021  12:05:25,841899	-5,001483E+3	2,816762E+1
15/01/2021  12:05:25,842399	-5,001483E+3	3,013495E+1
15/01/2021  12:05:25,842899	-5,001483E+3	3,181016E+1
15/01/2021  12:05:25,843399	-5,001483E+3	3,365229E+1
15/01/2021  12:05:25,843899	-5,001483E+3	3,400999E+1
15/01/2021  12:05:25,844399	-5,001483E+3	3,461807E+1
15/01/2021  12:05:25,844899	-5,001483E+3	3,465980E+1
15/01/2021  12:05:25,845399	-5,001483E+3	3,549443E+1
15/01/2021  12:05:25,845899	-5,001483E+3	3,291305E+1
15/01/2021  12:05:25,846399	-5,001483E+3	3,591770E+1
15/01/2021  12:05:25,846899	-5,001483E+3	3,371191E+1
15/01/2021  12:05:25,847399	-4,531850E+3	3,303825E+1
15/01/2021  12:05:25,847899	-2,445785E+3	2,982494E+1
15/01/2021  12:05:25,848399	9,068371E+2	2,683222E+1
15/01/2021  12:05:25,848899	3,427133E+3	2,723165E+1
15/01/2021  12:05:25,849399	3,652576E+3	2,704088E+1
15/01/2021  12:05:25,849899	4,831812E+3	2,857897E+1
15/01/2021  12:05:25,850399	2,990342E+3	2,533586E+1
15/01/2021  12:05:25,850899	6,117337E+2	2,510336E+1
15/01/2021  12:05:25,851399	-2,130753E+3	2,503182E+1
15/01/2021  12:05:25,851899	-4,445580E+3	2,519874E+1
15/01/2021  12:05:25,852399	-5,001483E+3	2,366065E+1
15/01/2021  12:05:25,852899	-5,001483E+3	2,419123E+1
15/01/2021  12:05:25,853399	-5,001483E+3	2,568163E+1
15/01/2021  12:05:25,853899	-3,926066E+3	2,695741E+1
15/01/2021  12:05:25,854399	-2,662030E+3	2,888301E+1
15/01/2021  12:05:25,854899	-1,366704E+3	3,281767E+1
15/01/2021  12:05:25,855399	1,660740E+2	3,124380E+1
15/01/2021  12:05:25,855899	2,093110E+3	3,391460E+1
15/01/2021  12:05:25,856399	4,998744E+3	3,187573E+1
15/01/2021  12:05:25,856899	4,998744E+3	3,191747E+1
15/01/2021  12:05:25,857399	4,998744E+3	3,072515E+1
15/01/2021  12:05:25,857899	4,998744E+3	2,992033E+1
15/01/2021  12:05:25,858399	4,998744E+3	2,964610E+1
15/01/2021  12:05:25,858899	4,998744E+3	2,745819E+1
15/01/2021  12:05:25,859399	4,998744E+3	2,871012E+1
15/01/2021  12:05:25,859899	4,998744E+3	2,741050E+1
15/01/2021  12:05:25,860399	4,655625E+3	2,810800E+1
15/01/2021  12:05:25,860899	8,516205E+2	2,798877E+1
15/01/2021  12:05:25,861399	-3,319481E+3	2,509143E+1
15/01/2021  12:05:25,861899	-5,001483E+3	2,733896E+1
15/01/2021  12:05:25,862399	-5,001483E+3	2,959244E+1
15/01/2021  12:05:25,862899	-5,001483E+3	3,064764E+1
15/01/2021  12:05:25,863399	-5,001483E+3	3,066553E+1
15/01/2021  12:05:25,863899	-5,001483E+3	3,263286E+1
15/01/2021  12:05:25,864399	-5,001483E+3	3,537519E+1
15/01/2021  12:05:25,864899	-5,001483E+3	3,722329E+1
15/01/2021  12:05:25,865399	-5,001483E+3	3,724117E+1
15/01/2021  12:05:25,865899	-5,001483E+3	3,654367E+1
15/01/2021  12:05:25,866399	-5,001483E+3	3,719348E+1
15/01/2021  12:05:25,866899	-5,001483E+3	3,646617E+1
15/01/2021  12:05:25,867399	-4,430577E+3	3,643040E+1
15/01/2021  12:05:25,867899	-2,228191E+3	3,527385E+1
15/01/2021  12:05:25,868399	1,010463E+3	3,375364E+1
15/01/2021  12:05:25,868899	3,577818E+3	2,888301E+1
15/01/2021  12:05:25,869399	3,768083E+3	2,813781E+1
15/01/2021  12:05:25,869899	4,998744E+3	2,728530E+1
15/01/2021  12:05:25,870399	3,226065E+3	2,623606E+1
15/01/2021  12:05:25,870899	6,804636E+2	2,382757E+1
15/01/2021  12:05:25,871399	-2,149418E+3	2,716607E+1
15/01/2021  12:05:25,871899	-4,447506E+3	2,512720E+1
15/01/2021  12:05:25,872399	-5,001483E+3	2,622414E+1
15/01/2021  12:05:25,872899	-5,001483E+3	2,962821E+1
15/01/2021  12:05:25,873399	-5,001483E+3	2,721972E+1
15/01/2021  12:05:25,873899	-4,091925E+3	2,807223E+1
15/01/2021  12:05:25,874399	-2,701068E+3	2,814973E+1
15/01/2021  12:05:25,874899	-1,471930E+3	2,909167E+1
15/01/2021  12:05:25,875399	6,897641E+1	2,763108E+1
15/01/2021  12:05:25,875899	1,990092E+3	3,064168E+1
15/01/2021  12:05:25,876399	4,998744E+3	2,752973E+1
15/01/2021  12:05:25,876899	4,998744E+3	2,650433E+1
15/01/2021  12:05:25,877399	4,998744E+3	2,901417E+1
15/01/2021  12:05:25,877899	4,998744E+3	2,917513E+1
15/01/2021  12:05:25,878399	4,998744E+3	2,766684E+1
15/01/2021  12:05:25,878899	4,998744E+3	2,586048E+1
15/01/2021  12:05:25,879399	4,998744E+3	2,606317E+1
15/01/2021  12:05:25,879899	4,998744E+3	2,429854E+1
15/01/2021  12:05:25,880399	4,837314E+3	2,580086E+1
15/01/2021  12:05:25,880899	1,211712E+3	2,562202E+1
15/01/2021  12:05:25,881399	-2,925839E+3	2,893667E+1
15/01/2021  12:05:25,881899	-5,001483E+3	2,716011E+1
