waveform	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
t0	05/11/2020  15:51:51,762829	05/11/2020  15:51:51,762829	05/11/2020  15:51:51,762829	05/11/2020  15:51:51,762829	05/11/2020  15:51:51,762829	05/11/2020  15:51:51,762829
delta t	0,000500	0,000500	0,000500	0,000500	0,000500	0,000500

time	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
05/11/2020  15:51:51,762829	3,986681E-1	8,090308E-2	6,334789E-2	-2,628248E-2	2,428990E-1	-2,950983E-1
05/11/2020  15:51:51,763329	2,729306E-1	6,523873E-2	-1,569189E-1	-7,796941E-2	-2,318367E-1	-5,848294E-2
05/11/2020  15:51:51,763829	4,621331E-2	2,571758E-1	-1,831815E-1	-2,630430E-1	-3,985463E-1	1,870934E-1
05/11/2020  15:51:51,764329	-4,430467E-2	1,947589E-1	-3,818339E-2	-4,880965E-1	2,598714E-1	1,195321E-1
05/11/2020  15:51:51,764829	-9,044090E-2	2,841325E-3	2,407995E-1	-6,010106E-1	5,377469E-1	1,190998E-1
05/11/2020  15:51:51,765329	-2,239760E-1	-2,517856E-1	1,317088E-1	-1,896557E-1	1,586530E-1	-9,868960E-2
05/11/2020  15:51:51,765829	-5,574126E-2	-6,870595E-1	-9,136023E-2	-3,077044E-1	-8,190293E-2	4,682210E-2
05/11/2020  15:51:51,766329	-1,382016E-1	-1,936650E-1	-2,636636E-1	-2,701473E-1	4,519413E-1	2,223938E-1
05/11/2020  15:51:51,766829	-9,193545E-2	-2,636846E-2	1,629681E-2	-3,380783E-1	4,826554E-1	1,495004E-1
05/11/2020  15:51:51,767329	-3,222917E-1	-1,141083E-1	8,693860E-2	-1,178311E-1	-2,823083E-1	-1,904090E-1
05/11/2020  15:51:51,767829	-2,126044E-1	-2,352808E-2	2,463828E-2	7,061736E-2	-3,752961E-1	-1,501434E-1
05/11/2020  15:51:51,768329	-2,326834E-1	4,639972E-1	-1,878084E-1	1,583774E-1	-2,578261E-2	-5,322948E-2
05/11/2020  15:51:51,768829	1,537562E-1	-9,858046E-2	-1,670851E-1	2,611735E-1	1,045379E-1	3,890447E-3
05/11/2020  15:51:51,769329	2,671473E-1	-3,144040E-1	-2,078361E-2	4,150261E-1	-1,780034E-1	2,486499E-2
05/11/2020  15:51:51,769829	3,746902E-1	-2,808914E-1	1,376391E-1	4,931803E-1	-5,213897E-2	1,622934E-1
05/11/2020  15:51:51,770329	4,275195E-1	-1,694015E-1	6,484675E-2	6,045317E-1	-1,966862E-1	2,529124E-1
05/11/2020  15:51:51,770829	6,209017E-1	2,139354E-3	1,990922E-1	4,025312E-1	-4,054598E-1	1,496314E-1
05/11/2020  15:51:51,771329	4,897059E-1	5,270445E-1	1,803891E-1	2,841017E-1	-2,896346E-1	-5,799165E-2
05/11/2020  15:51:51,771829	4,761250E-1	2,353107E-1	9,547557E-2	2,167288E-1	-1,061099E-1	-2,141740E-1
05/11/2020  15:51:51,772329	4,554611E-1	-3,203424E-3	1,701365E-2	-2,382026E-2	-1,242618E-1	-2,183008E-1
05/11/2020  15:51:51,772829	6,034869E-1	-5,316185E-1	-1,452539E-1	-2,067862E-1	-1,271582E-2	4,729373E-2
05/11/2020  15:51:51,773329	4,912005E-1	-1,145893E-1	-1,185564E-2	-1,560054E-1	-1,895433E-2	2,690658E-1
05/11/2020  15:51:51,773829	2,327726E-1	7,148497E-2	2,585903E-1	-1,346136E-1	-4,590047E-2	2,110091E-1
05/11/2020  15:51:51,774329	-1,219565E-1	-2,805209E-1	1,349020E-1	-2,007112E-2	-7,297767E-2	7,176621E-2
05/11/2020  15:51:51,774829	-1,776449E-1	2,329773E-1	1,233022E-1	-1,929190E-1	5,479370E-2	-1,618481E-3
05/11/2020  15:51:51,775329	-9,531444E-2	-6,391090E-2	-1,937387E-1	-5,161067E-1	1,893016E-1	-3,030290E-2
05/11/2020  15:51:51,775829	-1,461293E-1	-1,639677E-1	-2,263877E-1	-5,623833E-1	1,953173E-2	-8,150777E-2
05/11/2020  15:51:51,776329	-1,791394E-1	-4,397968E-1	-9,644331E-2	-4,435992E-1	2,164182E-2	-2,590755E-2
05/11/2020  15:51:51,776829	-2,479539E-1	-9,568808E-2	-8,484346E-2	-3,236464E-1	2,056449E-1	2,075973E-3
05/11/2020  15:51:51,777329	-2,401562E-1	-2,654395E-2	-2,853857E-2	-1,128213E-1	8,803077E-2	5,937276E-2
05/11/2020  15:51:51,777829	-2,194274E-1	2,462497E-1	-4,000808E-2	1,094942E-1	6,531789E-2	9,109004E-2
05/11/2020  15:51:51,778329	-7,861443E-2	7,566629E-3	7,872747E-2	2,286131E-1	9,062577E-2	1,482427E-1
05/11/2020  15:51:51,778829	6,993122E-2	-5,109343E-2	9,234752E-2	2,788818E-1	-4,338410E-2	1,209339E-1
05/11/2020  15:51:51,779329	2,198415E-1	-6,468437E-2	2,528995E-2	3,170495E-1	-1,239473E-2	9,962527E-2
05/11/2020  15:51:51,779829	3,184170E-1	1,112958E-1	1,373406E-3	3,016721E-1	2,812278E-2	2,665981E-2
05/11/2020  15:51:51,780329	3,107493E-1	2,287069E-1	3,715047E-2	4,907181E-1	-2,584810E-3	-1,247258E-2
05/11/2020  15:51:51,780829	3,994478E-1	2,232732E-1	1,241494E-1	4,984396E-1	-1,215554E-1	-4,515277E-2
