waveform	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
t0	18/12/2020  12:09:38,452367	18/12/2020  12:09:38,452367	18/12/2020  12:09:38,452367	18/12/2020  12:09:38,452367	18/12/2020  12:09:38,452367	18/12/2020  12:09:38,452367
delta t	0,000500	0,000500	0,000500	0,000500	0,000500	0,000500

time	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
18/12/2020  12:09:38,452367	-5,044738E-1	-3,333056E-1	-3,942307E-1	-6,097391E-1	6,128751E-3	7,505050E-2
18/12/2020  12:09:38,452867	-5,713347E-1	1,643920E-1	-7,445397E-1	-3,013205E-2	1,167361E-1	-2,806787E-1
18/12/2020  12:09:38,453367	-2,072349E-1	2,653363E-1	-1,411503E-1	6,733394E-1	-2,501359E-1	2,141438E-1
18/12/2020  12:09:38,453867	2,581300E-1	-1,015300E+0	4,210340E-1	1,704802E-1	1,284173E-1	-4,564046E-1
18/12/2020  12:09:38,454367	2,062641E-1	-3,866579E-1	5,709715E-1	-2,963318E-1	2,989034E-1	-3,600437E-2
18/12/2020  12:09:38,454867	-1,006469E-1	1,758753E+0	-2,564468E-1	-3,879064E-2	7,190025E-1	4,873376E-1
18/12/2020  12:09:38,455367	-1,669236E-1	8,367643E-1	-5,500824E-1	7,056212E-1	-2,362678E-1	1,580670E-1
18/12/2020  12:09:38,455867	-3,443971E-1	-6,395338E-1	2,877346E-1	9,002532E-2	-2,942711E-1	-3,677128E-1
18/12/2020  12:09:38,456367	4,282683E-1	-1,639572E-1	5,616667E-2	6,533715E-1	-5,435358E-2	1,439730E-1
18/12/2020  12:09:38,456867	1,132710E+0	6,705519E-1	4,137549E-1	5,731046E-1	2,673060E-1	8,220149E-2
18/12/2020  12:09:38,457367	9,247268E-1	-3,194784E-1	3,865230E-1	-4,952266E-1	-1,416701E-1	-8,765603E-3
18/12/2020  12:09:38,457867	6,937645E-1	-5,153993E-1	2,393153E-1	-1,063382E+0	8,978515E-2	-2,517822E-1
18/12/2020  12:09:38,458367	2,476790E-1	9,861235E-1	-1,507691E-1	6,142718E-1	5,078314E-2	5,828683E-1
18/12/2020  12:09:38,458867	-4,093755E-1	1,082701E+0	-1,211326E-1	-1,149875E-1	3,249848E-1	-3,060213E-2
18/12/2020  12:09:38,459367	-5,786889E-2	-5,938921E-1	-3,209301E-2	5,733314E-1	-6,979258E-1	2,725738E-1
18/12/2020  12:09:38,459867	2,476140E-1	1,381630E-1	6,110718E-1	8,547567E-2	1,203248E-1	-5,898811E-1
18/12/2020  12:09:38,460367	-5,287055E-2	4,881083E-1	-4,280267E-1	-3,566309E-1	8,902934E-1	4,678609E-1
18/12/2020  12:09:38,460867	5,964592E-1	-5,293886E-1	-1,747513E-1	-5,356079E-2	-1,083669E+0	-2,683725E-1
18/12/2020  12:09:38,461367	1,971762E-1	-1,292720E+0	3,951020E-1	-5,640352E-1	-3,737872E-1	-4,492276E-1
18/12/2020  12:09:38,461867	-1,442038E-1	-2,052900E-1	2,436048E-1	-1,421022E+0	5,733582E-1	6,774999E-2
18/12/2020  12:09:38,462367	-4,530623E-1	7,585242E-1	-2,333095E-1	-3,402729E-1	8,524465E-1	4,551841E-1
18/12/2020  12:09:38,462867	-6,489712E-1	6,359189E-1	-4,991934E-1	6,380829E-1	-5,716527E-1	2,068432E-1
18/12/2020  12:09:38,463367	-8,644840E-1	1,051045E-1	-4,902244E-1	8,258823E-1	9,996505E-3	1,449222E-1
18/12/2020  12:09:38,463867	3,327806E-1	-1,163577E+0	2,564732E-1	3,581564E-1	2,206853E-1	-5,201069E-1
18/12/2020  12:09:38,464367	6,721942E-2	-2,478863E-1	2,608277E-1	-8,388028E-1	8,390197E-1	-1,564726E-1
18/12/2020  12:09:38,464867	6,291756E-1	-5,369566E-1	1,140749E-1	-3,795606E-1	-4,665052E-2	2,330984E-2
18/12/2020  12:09:38,465367	6,252159E-1	-2,740829E-1	2,412650E-1	6,357886E-1	-1,970971E-1	6,918169E-1
18/12/2020  12:09:38,465867	-1,473846E-1	2,908526E-1	5,165078E-1	8,594862E-1	-2,701236E-1	1,706982E-1
18/12/2020  12:09:38,466367	-5,319971E-1	3,236584E-1	2,933239E-1	-1,142487E-1	2,953342E-1	-4,556720E-2
18/12/2020  12:09:38,466867	1,044798E-1	4,746633E-1	-2,457230E-1	-2,161427E-1	-1,640524E-1	-3,344217E-1
18/12/2020  12:09:38,467367	6,046842E-2	4,622356E-1	-4,453147E-1	8,945499E-2	-5,546826E-1	1,325945E-2
18/12/2020  12:09:38,467867	8,407287E-1	-7,893919E-1	-1,725416E-1	5,996377E-1	-6,898982E-1	2,807260E-1
18/12/2020  12:09:38,468367	1,080324E+0	-1,064706E+0	3,938672E-1	4,267576E-1	-2,231849E-1	-1,407599E-1
18/12/2020  12:09:38,468867	4,215822E-1	-4,286127E-1	3,706649E-1	6,458747E-2	-5,345153E-2	-3,349028E-1
18/12/2020  12:09:38,469367	2,588441E-1	3,324025E-2	-1,791058E-1	-2,843355E-1	-4,562625E-1	-3,649304E-1
18/12/2020  12:09:38,469867	1,583580E-1	1,182514E-1	-1,761162E-1	-4,912927E-1	-5,334943E-1	1,318794E-2
18/12/2020  12:09:38,470367	-1,547198E-1	9,081426E-1	-8,434690E-2	-3,736240E-1	-3,016713E-2	2,516344E-1
18/12/2020  12:09:38,470867	7,065984E-2	2,463902E-1	-1,649483E-2	-4,362545E-2	1,607545E-1	2,666905E-1
18/12/2020  12:09:38,471367	-6,611291E-2	-2,834458E-1	2,642073E-1	-3,043665E-2	1,932735E-1	1,698531E-1
18/12/2020  12:09:38,471867	-4,080123E-1	-3,319773E-1	1,847108E-2	2,268146E-2	1,098702E-1	2,760323E-1
18/12/2020  12:09:38,472367	4,196807E-2	-6,080887E-1	2,516530E-2	-1,416697E-1	3,051009E-1	1,498218E-2
18/12/2020  12:09:38,472867	8,688821E-2	1,312169E-1	9,925663E-2	-6,899849E-2	1,414482E-1	-2,538950E-1
18/12/2020  12:09:38,473367	-2,002432E-2	3,889459E-1	2,695367E-1	9,790789E-3	4,268833E-1	-4,282167E-1
18/12/2020  12:09:38,473867	-1,836713E-1	1,560918E-1	3,178261E-1	5,231687E-1	2,562738E-1	1,085756E-1
18/12/2020  12:09:38,474367	-5,797085E-1	3,301055E-1	-7,030854E-2	8,300755E-1	-8,958518E-2	2,255853E-1
18/12/2020  12:09:38,474867	-4,750680E-1	1,609773E-1	-3,718733E-1	4,331608E-1	2,110094E-1	4,115241E-1
18/12/2020  12:09:38,475367	3,223944E-1	-7,498701E-2	-2,665856E-1	-6,904467E-1	-6,809427E-1	4,302707E-2
18/12/2020  12:09:38,475867	6,187894E-1	-1,351428E-1	1,600137E-2	-1,038190E+0	1,397196E+0	-3,086586E-1
18/12/2020  12:09:38,476367	5,261579E-1	3,708357E-1	4,754326E-1	8,036979E-1	1,868165E-1	1,923377E-2
18/12/2020  12:09:38,476867	6,691623E-1	-8,562798E-1	1,462461E-1	1,407777E+0	-1,663404E+0	-3,051111E-2
18/12/2020  12:09:38,477367	3,705602E-1	-1,756851E-1	2,170879E-1	6,144986E-1	-1,136159E-1	2,844555E-2
18/12/2020  12:09:38,477867	-3,826960E-1	1,266829E+0	2,437997E-1	-9,454603E-1	7,008254E-1	1,653025E-1
18/12/2020  12:09:38,478367	1,377155E-1	5,348321E-1	4,167337E-2	-4,887910E-1	6,563787E-1	-2,567684E-1
18/12/2020  12:09:38,478867	5,039575E-1	2,151525E-1	-1,762462E-1	-3,639267E-2	-1,065953E+0	-7,115974E-1
18/12/2020  12:09:38,479367	8,824032E-1	-6,082636E-1	-2,964821E-1	3,350906E-1	-1,905491E-1	5,926392E-1
18/12/2020  12:09:38,479867	4,117803E-1	9,785392E-2	4,194742E-1	-3,298644E-1	1,693207E-1	3,745860E-1
18/12/2020  12:09:38,480367	1,904252E-1	-8,735672E-1	2,896194E-1	-6,338029E-1	1,006352E+0	2,756813E-1
18/12/2020  12:09:38,480867	-1,075277E-1	-9,879273E-2	1,208991E-1	-5,071905E-1	-5,083669E-1	-1,937552E-1
18/12/2020  12:09:38,481367	-3,089543E-1	8,667450E-1	-1,079391E-1	-5,375798E-1	4,287198E-1	1,937029E-2
18/12/2020  12:09:38,481867	-3,897716E-1	7,254333E-1	-1,731915E-1	-3,401368E-1	3,433177E-1	6,783450E-2
18/12/2020  12:09:38,482367	-3,791258E-1	3,864578E-1	2,183877E-1	2,107919E-1	2,284857E-1	1,977875E-1
18/12/2020  12:09:38,482867	-7,007263E-2	-1,076797E+0	4,874562E-1	-9,068863E-3	-9,901445E-2	-4,245957E-1
18/12/2020  12:09:38,483367	-2,060015E-1	-6,745490E-1	4,479300E-2	-1,066400E-1	5,181194E-1	-2,175160E-1
18/12/2020  12:09:38,483867	-1,231070E-1	-3,914916E-1	-3,564701E-1	3,871134E-1	-5,337798E-1	2,812721E-1
18/12/2020  12:09:38,484367	6,306496E-2	1,855800E-1	-4,261419E-1	9,774417E-2	-1,963832E-1	6,418750E-2
18/12/2020  12:09:38,484867	-3,281228E-2	1,399254E-1	-1,867749E-1	-2,926117E-1	-8,985774E-2	-1,696109E-1
18/12/2020  12:09:38,485367	-3,846435E-1	5,769748E-1	1,343525E-1	-2,734799E-1	3,447584E-1	-2,193643E-2
18/12/2020  12:09:38,485867	-4,215792E-1	4,300130E-1	2,098737E-1	1,580691E-1	1,559004E-1	4,461979E-2
18/12/2020  12:09:38,486367	2,020448E-1	-4,315609E-1	-2,283701E-1	1,022450E+0	-7,336051E-1	4,452508E-1
18/12/2020  12:09:38,486867	9,989229E-1	-5,996912E-1	1,960303E-1	9,048206E-1	-9,167459E-1	-1,365863E-1
18/12/2020  12:09:38,487367	1,010867E+0	-4,949500E-1	4,916807E-1	-4,116868E-1	4,334507E-1	-3,829769E-1
18/12/2020  12:09:38,487867	7,914593E-1	-5,854849E-2	3,578614E-1	-6,478018E-1	2,462410E-1	-2,539600E-1
