waveform	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
t0	28/10/2020  15:56:55,817722	28/10/2020  15:56:55,817722	28/10/2020  15:56:55,817722	28/10/2020  15:56:55,817722	28/10/2020  15:56:55,817722	28/10/2020  15:56:55,817722
delta t	0,000500	0,000500	0,000500	0,000500	0,000500	0,000500

time	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
28/10/2020  15:56:55,817722	1,889104E-1	2,253958E-1	4,348313E-1	1,125532E-1	-1,231509E-2	4,025714E-2
28/10/2020  15:56:55,818222	2,325738E-1	1,321829E-1	4,405980E-1	-7,355461E-2	-2,102630E-2	-9,834603E-2
28/10/2020  15:56:55,818722	1,872033E-1	7,892772E-2	5,373210E-1	-1,738089E-1	1,282214E-1	-2,191679E-1
28/10/2020  15:56:55,819222	2,065728E-1	5,685270E-2	4,325378E-1	-1,642819E-1	1,466644E-1	-8,123966E-2
28/10/2020  15:56:55,819722	1,444592E-1	1,271390E-1	4,076362E-1	-1,174373E-1	1,162207E-1	-1,001112E-1
28/10/2020  15:56:55,820222	1,740058E-1	1,428601E-1	3,278200E-1	-1,995043E-2	-4,727043E-2	-1,723785E-1
28/10/2020  15:56:55,820722	1,851022E-1	2,039758E-1	3,116995E-1	-1,750062E-2	-1,284732E-1	-7,939014E-2
28/10/2020  15:56:55,821222	2,035524E-1	1,634940E-1	2,797862E-1	-4,765492E-3	-1,068902E-1	1,025176E-1
28/10/2020  15:56:55,821722	1,235139E-1	1,862241E-1	2,634035E-1	-8,144197E-2	-1,004868E-1	3,487430E-1
28/10/2020  15:56:55,822222	3,631847E-2	1,551750E-1	3,486587E-1	-1,627588E-1	-9,142455E-2	3,691785E-1
28/10/2020  15:56:55,822722	8,530023E-2	1,546509E-1	2,408610E-1	-5,227756E-2	-3,154476E-2	9,093380E-2
28/10/2020  15:56:55,823222	-6,039754E-2	3,772539E-2	2,172045E-1	1,348283E-1	2,150259E-2	-1,596525E-1
28/10/2020  15:56:55,823722	2,331794E-2	2,418465E-3	-3,220455E-2	1,181528E-1	1,926628E-2	-7,602208E-2
28/10/2020  15:56:55,824222	8,851753E-2	5,246390E-2	-1,240783E-1	2,677096E-2	6,154163E-2	9,909761E-2
28/10/2020  15:56:55,824722	8,589116E-2	1,775120E-1	-1,424269E-1	1,238966E-2	-2,718915E-2	9,839675E-2
28/10/2020  15:56:55,825222	1,719704E-1	1,838004E-1	-1,612996E-1	9,008365E-2	-1,120129E-1	-9,770573E-3
28/10/2020  15:56:55,825722	1,940319E-1	1,902199E-1	-1,903952E-1	2,693087E-1	-1,139177E-1	-9,578047E-4
28/10/2020  15:56:55,826222	1,972492E-1	1,916610E-1	-7,250581E-2	3,139237E-1	-2,306108E-2	1,716180E-1
28/10/2020  15:56:55,826722	1,113013E-1	2,176663E-1	1,786726E-1	2,084004E-1	-6,752074E-2	3,164381E-1
28/10/2020  15:56:55,827222	1,267312E-1	2,118364E-1	3,518697E-1	1,884909E-1	-5,722331E-2	1,242315E-1
28/10/2020  15:56:55,827722	1,043414E-1	2,081681E-1	5,154338E-1	1,582636E-1	4,563393E-2	2,298203E-2
28/10/2020  15:56:55,828222	1,352669E-1	2,019452E-1	5,005584E-1	-4,594564E-2	8,463283E-2	-2,733770E-2
28/10/2020  15:56:55,828722	1,701976E-1	1,053260E-1	4,531799E-1	-2,774074E-1	-3,523727E-2	-9,076627E-2
28/10/2020  15:56:55,829222	2,918641E-1	7,571800E-2	1,658941E-1	-3,124435E-1	-6,350318E-2	-1,557848E-1
28/10/2020  15:56:55,829722	2,225936E-1	9,569687E-2	1,379126E-1	-1,507301E-1	-6,705917E-2	-1,489838E-1
28/10/2020  15:56:55,830222	1,905519E-1	7,853469E-2	5,265744E-2	-3,235502E-2	-7,841625E-2	-7,927333E-2
28/10/2020  15:56:55,830722	2,177348E-1	1,008062E-1	1,923689E-2	-2,199024E-3	-1,037783E-2	3,201978E-3
28/10/2020  15:56:55,831222	1,496462E-1	1,687999E-1	2,227746E-1	-1,990506E-2	-3,700551E-2	5,161813E-3
28/10/2020  15:56:55,831722	9,587136E-2	2,269024E-1	3,953820E-1	-1,917223E-1	-1,153349E-1	4,751242E-2
28/10/2020  15:56:55,832222	5,470304E-2	1,382093E-1	4,905978E-1	-2,410879E-1	-5,796441E-2	1,255035E-1
28/10/2020  15:56:55,832722	6,087501E-2	1,125315E-1	4,221184E-1	-1,031986E-1	-1,194454E-2	2,832637E-1
28/10/2020  15:56:55,833222	-8,948456E-2	5,737674E-2	3,984619E-1	-3,935927E-3	1,682194E-2	1,820467E-1
28/10/2020  15:56:55,833722	1,589845E-2	6,707141E-2	2,040329E-1	1,532732E-1	4,515286E-2	-2,036796E-2
28/10/2020  15:56:55,834222	1,220694E-1	1,430566E-1	2,985730E-4	1,640187E-1	-3,428364E-3	-3,563780E-2
28/10/2020  15:56:55,834722	8,805792E-2	1,251084E-1	-8,443236E-2	1,794499E-1	2,534462E-2	1,102077E-1
28/10/2020  15:56:55,835222	2,046687E-1	2,467503E-1	-2,274854E-1	2,106040E-1	1,208278E-2	8,559941E-2
28/10/2020  15:56:55,835722	1,688187E-1	1,989975E-1	-4,327921E-2	2,954529E-1	-6,087682E-2	2,707692E-2
28/10/2020  15:56:55,836222	1,674399E-1	2,086266E-1	-4,006821E-2	2,988490E-1	-1,245596E-1	4,160047E-2
28/10/2020  15:56:55,836722	1,633034E-1	1,462008E-1	1,812938E-1	4,253383E-1	-5,505851E-2	1,190529E-1
28/10/2020  15:56:55,837222	1,797838E-1	1,564850E-1	2,181875E-1	4,306786E-1	3,642865E-2	1,210841E-1
28/10/2020  15:56:55,837722	1,723643E-1	2,043688E-1	4,353556E-1	2,918625E-1	-8,700594E-3	6,642937E-2
28/10/2020  15:56:55,838222	2,296192E-1	2,117708E-1	3,496417E-1	-2,030519E-3	-5,575411E-2	-6,656036E-2
28/10/2020  15:56:55,838722	2,554889E-1	1,699135E-1	4,001002E-1	-1,673927E-1	3,051934E-2	-1,418648E-1
28/10/2020  15:56:55,839222	2,883185E-1	1,336895E-1	2,947271E-1	-1,935759E-1	1,777127E-1	-1,431497E-1
28/10/2020  15:56:55,839722	2,834597E-1	9,844806E-2	2,578990E-1	-9,603065E-2	2,097166E-1	-5,135542E-2
28/10/2020  15:56:55,840222	1,369084E-1	1,537994E-1	2,474796E-1	-1,879033E-2	1,297946E-1	-7,231657E-2
28/10/2020  15:56:55,840722	3,231325E-2	1,555025E-1	3,128135E-1	-6,687272E-2	2,813351E-2	-1,163307E-2
28/10/2020  15:56:55,841222	1,650762E-1	1,669003E-1	3,090783E-1	-2,348079E-1	-7,521780E-2	1,174110E-1
28/10/2020  15:56:55,841722	1,861528E-1	1,680138E-1	4,549492E-1	-3,562938E-1	-1,117269E-1	2,697266E-1
