waveform	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
t0	28/10/2020  15:41:43,817722	28/10/2020  15:41:43,817722	28/10/2020  15:41:43,817722	28/10/2020  15:41:43,817722	28/10/2020  15:41:43,817722	28/10/2020  15:41:43,817722
delta t	0,000500	0,000500	0,000500	0,000500	0,000500	0,000500

time	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
28/10/2020  15:41:43,817722	4,309303E-1	3,187397E-1	4,827996E-1	-4,482006E-1	1,858908E-1	6,145840E-2
28/10/2020  15:41:43,818222	3,254816E-1	4,281977E-1	5,740836E-1	-1,920658E-1	1,804561E-1	-2,502722E-1
28/10/2020  15:41:43,818722	3,309313E-1	2,793060E-1	4,898769E-1	-1,327908E-1	-1,830242E-2	-3,457979E-1
28/10/2020  15:41:43,819222	3,158953E-1	1,004787E-1	6,574384E-1	4,876740E-2	3,533650E-2	-4,017506E-1
28/10/2020  15:41:43,819722	3,948834E-1	4,237621E-2	6,941355E-1	-1,162837E-1	4,041170E-3	-4,336530E-1
28/10/2020  15:41:43,820222	2,977077E-1	-1,238555E-2	7,690369E-1	-3,180755E-1	-7,390462E-2	-2,842578E-1
28/10/2020  15:41:43,820722	1,521413E-1	1,431221E-1	6,502301E-1	-3,255286E-1	-6,772227E-2	-2,425432E-1
28/10/2020  15:41:43,821222	1,292919E-1	1,790186E-1	5,352240E-1	-3,988544E-1	-1,350781E-1	1,649143E-1
28/10/2020  15:41:43,821722	1,151095E-1	2,356145E-1	3,514765E-1	-5,075988E-1	-2,499835E-2	3,441938E-1
28/10/2020  15:41:43,822222	1,654701E-1	2,062685E-1	1,217266E-1	-3,083476E-1	7,663022E-2	1,582496E-1
28/10/2020  15:41:43,822722	-1,501234E-3	1,804597E-1	-1,078923E-1	-2,653657E-1	2,322533E-2	2,287972E-1
28/10/2020  15:41:43,823222	-1,557347E-1	1,675553E-1	-2,605128E-1	-1,098675E-1	2,715837E-2	1,732598E-1
28/10/2020  15:41:43,823722	-2,649259E-1	6,530279E-2	-2,714564E-1	2,039367E-2	-4,489761E-2	8,247795E-2
28/10/2020  15:41:43,824222	-1,239556E-1	-1,074981E-1	-3,462267E-1	2,022240E-1	-2,551562E-1	6,205543E-2
28/10/2020  15:41:43,824722	-9,642974E-3	-2,022176E-1	-3,355452E-1	4,221496E-1	-1,851740E-1	6,067966E-2
28/10/2020  15:41:43,825222	-8,521671E-2	-5,332586E-2	-2,890186E-1	4,889426E-1	-1,244686E-1	1,466853E-1
28/10/2020  15:41:43,825722	-1,504820E-1	9,006349E-2	-1,947857E-1	4,728438E-1	-1,187543E-1	1,506114E-1
28/10/2020  15:41:43,826222	7,019861E-2	1,980149E-1	-2,546806E-1	5,512961E-1	-8,126364E-2	-4,019993E-2
28/10/2020  15:41:43,826722	2,074263E-1	2,315532E-1	-7,420961E-2	2,781682E-1	-3,783763E-2	3,100308E-2
28/10/2020  15:41:43,827222	3,716400E-1	2,553313E-1	3,024601E-2	-3,573810E-2	-3,781162E-2	6,852549E-2
28/10/2020  15:41:43,827722	4,206218E-1	2,620128E-1	3,037048E-1	-7,037893E-2	-4,698439E-2	-1,463815E-1
28/10/2020  15:41:43,828222	4,149751E-1	2,183868E-1	4,947917E-1	-4,837601E-2	-1,718427E-2	-2,262285E-1
28/10/2020  15:41:43,828722	4,601486E-1	1,312658E-1	6,481986E-1	1,010836E-2	1,592827E-1	-2,208941E-1
28/10/2020  15:41:43,829222	3,902872E-1	1,537994E-1	7,473463E-1	1,771703E-2	1,821918E-1	-2,325947E-1
28/10/2020  15:41:43,829722	3,727562E-1	1,711581E-1	8,453799E-1	-1,629533E-1	-1,536602E-3	-2,804679E-1
28/10/2020  15:41:43,830222	3,935702E-1	1,916610E-1	7,097973E-1	-3,276350E-1	-9,501954E-2	-1,147450E-1
28/10/2020  15:41:43,830722	2,919297E-1	2,194349E-1	7,489190E-1	-3,944474E-1	-8,359746E-2	8,790319E-2
28/10/2020  15:41:43,831222	1,682278E-1	2,183868E-1	5,565870E-1	-2,939598E-1	-5,669024E-2	1,672765E-1
28/10/2020  15:41:43,831722	5,109179E-2	1,514412E-1	4,601916E-1	-1,062512E-1	2,281577E-2	1,212009E-1
28/10/2020  15:41:43,832222	-9,769196E-2	8,934294E-2	3,163522E-1	-5,242014E-2	2,432398E-2	1,650701E-1
28/10/2020  15:41:43,832722	-5,901869E-2	3,890447E-2	2,226436E-1	-3,390398E-2	1,198527E-2	2,870601E-1
28/10/2020  15:41:43,833222	-1,553407E-1	2,436247E-2	1,540331E-1	8,419244E-2	-3,567933E-2	3,635715E-1
28/10/2020  15:41:43,833722	-7,924173E-2	2,907880E-2	2,172705E-2	2,043822E-1	-4,760198E-2	2,907591E-1
28/10/2020  15:41:43,834222	-1,005153E-1	4,768207E-2	-1,180495E-1	2,001112E-1	-2,544041E-2	3,823911E-1
28/10/2020  15:41:43,834722	-2,159295E-2	1,545199E-1	-2,909845E-1	2,013297E-1	8,683663E-2	4,831409E-1
28/10/2020  15:41:43,835222	2,372659E-3	2,142600E-1	-4,133955E-1	3,131266E-1	8,551045E-2	2,503683E-1
28/10/2020  15:41:43,835722	1,483987E-1	1,955257E-1	-5,614944E-1	4,755659E-1	6,746395E-2	-3,730561E-2
28/10/2020  15:41:43,836222	1,458380E-1	1,493451E-1	-4,582839E-1	3,727257E-1	-7,727209E-2	2,339736E-2
28/10/2020  15:41:43,836722	2,208865E-1	7,539048E-2	-2,852833E-1	2,084263E-1	-9,544210E-2	-6,869757E-3
28/10/2020  15:41:43,837222	2,478067E-1	2,934081E-2	4,793925E-2	1,466108E-1	3,832042E-2	-2,031064E-1
28/10/2020  15:41:43,837722	3,267291E-1	3,058540E-2	3,203495E-1	3,596747E-2	1,376022E-1	-8,184318E-2
28/10/2020  15:41:43,838222	3,305373E-1	1,636905E-1	5,894178E-1	-1,080723E-1	2,413695E-1	6,368863E-3
28/10/2020  15:41:43,838722	3,563414E-1	3,432384E-1	6,546861E-1	-1,838998E-1	1,970919E-1	-5,242619E-2
28/10/2020  15:41:43,839222	2,898286E-1	4,399885E-1	7,466254E-1	-4,026199E-1	1,164072E-2	-5,750099E-2
28/10/2020  15:41:43,839722	3,911408E-1	3,091105E-1	5,429566E-1	-3,001038E-1	6,909568E-2	-2,765093E-1
28/10/2020  15:41:43,840222	3,362497E-1	1,790841E-1	5,217248E-1	-2,160066E-1	8,604352E-2	-5,022278E-1
28/10/2020  15:41:43,840722	1,641569E-1	6,176554E-2	4,840447E-1	-2,495327E-1	-7,418416E-2	-4,692740E-1
