waveform	Force_0	Force_1
t0	15/01/2021  11:47:25,936399	15/01/2021  11:47:25,936399
delta t	0,000500	0,000500

time	Force_0	Force_1
15/01/2021  11:47:25,936399	4,998744E+3	3,510692E+1
15/01/2021  11:47:25,936899	4,998744E+3	3,616809E+1
15/01/2021  11:47:25,937399	4,998744E+3	3,712790E+1
15/01/2021  11:47:25,937899	4,998744E+3	3,610251E+1
15/01/2021  11:47:25,938399	3,596544E+3	3,541096E+1
15/01/2021  11:47:25,938899	-5,706419E+2	3,799830E+1
15/01/2021  11:47:25,939399	-4,600345E+3	3,837388E+1
15/01/2021  11:47:25,939899	-5,001483E+3	4,098506E+1
15/01/2021  11:47:25,940399	-5,001483E+3	4,202834E+1
15/01/2021  11:47:25,940899	-5,001483E+3	4,189718E+1
15/01/2021  11:47:25,941399	-5,001483E+3	4,131295E+1
15/01/2021  11:47:25,941899	-5,001483E+3	4,242777E+1
15/01/2021  11:47:25,942399	-5,001483E+3	4,229661E+1
15/01/2021  11:47:25,942899	-5,001483E+3	4,106256E+1
15/01/2021  11:47:25,943399	-5,001483E+3	3,933966E+1
15/01/2021  11:47:25,943899	-5,001483E+3	4,105064E+1
15/01/2021  11:47:25,944399	-5,001483E+3	4,019813E+1
15/01/2021  11:47:25,944899	-5,001483E+3	3,713983E+1
15/01/2021  11:47:25,945399	-4,014918E+3	3,532750E+1
15/01/2021  11:47:25,945899	-1,690355E+3	3,671655E+1
15/01/2021  11:47:25,946399	1,741453E+3	3,670463E+1
15/01/2021  11:47:25,946899	3,063804E+3	3,185189E+1
15/01/2021  11:47:25,947399	3,895229E+3	3,450480E+1
15/01/2021  11:47:25,947899	4,548509E+3	3,318132E+1
15/01/2021  11:47:25,948399	2,624301E+3	3,768233E+1
15/01/2021  11:47:25,948899	4,288626E+1	3,548846E+1
15/01/2021  11:47:25,949399	-2,618067E+3	3,398018E+1
15/01/2021  11:47:25,949899	-4,296243E+3	3,903562E+1
15/01/2021  11:47:25,950399	-5,001483E+3	3,806984E+1
15/01/2021  11:47:25,950899	-4,791713E+3	3,874946E+1
