waveform	Force_0	Force_1
t0	15/01/2021  11:58:02,986399	15/01/2021  11:58:02,986399
delta t	0,000500	0,000500

time	Force_0	Force_1
15/01/2021  11:58:02,986399	3,388132E+3	3,136304E+1
15/01/2021  11:58:02,986899	1,106531E+3	3,111265E+1
15/01/2021  11:58:02,987399	-1,643220E+3	2,924071E+1
15/01/2021  11:58:02,987899	-4,047167E+3	2,692761E+1
15/01/2021  11:58:02,988399	-5,001483E+3	2,715415E+1
15/01/2021  11:58:02,988899	-5,001483E+3	2,636722E+1
15/01/2021  11:58:02,989399	-4,788356E+3	2,289160E+1
15/01/2021  11:58:02,989899	-3,202482E+3	2,145486E+1
15/01/2021  11:58:02,990399	-1,837731E+3	2,269487E+1
15/01/2021  11:58:02,990899	-4,413559E+2	2,275449E+1
15/01/2021  11:58:02,991399	9,306509E+2	2,430450E+1
15/01/2021  11:58:02,991899	2,755840E+3	2,430450E+1
15/01/2021  11:58:02,992399	4,998744E+3	2,506163E+1
15/01/2021  11:58:02,992899	4,998744E+3	2,473374E+1
15/01/2021  11:58:02,993399	4,998744E+3	2,729723E+1
15/01/2021  11:58:02,993899	4,998744E+3	2,698126E+1
15/01/2021  11:58:02,994399	4,998744E+3	2,907974E+1
15/01/2021  11:58:02,994899	4,998744E+3	3,003956E+1
15/01/2021  11:58:02,995399	4,975528E+3	3,129746E+1
15/01/2021  11:58:02,995899	4,998744E+3	3,381922E+1
15/01/2021  11:58:02,996399	4,889714E+3	3,556596E+1
15/01/2021  11:58:02,996899	1,397574E+3	3,616212E+1
15/01/2021  11:58:02,997399	-2,783644E+3	3,683579E+1
15/01/2021  11:58:02,997899	-5,001483E+3	3,697290E+1
15/01/2021  11:58:02,998399	-5,001483E+3	3,768829E+1
15/01/2021  11:58:02,998899	-5,001483E+3	3,895215E+1
15/01/2021  11:58:02,999399	-5,001483E+3	4,001332E+1
15/01/2021  11:58:02,999899	-5,001483E+3	4,109833E+1
15/01/2021  11:58:03,000399	-5,001483E+3	4,185545E+1
15/01/2021  11:58:03,000899	-5,001483E+3	3,964370E+1
15/01/2021  11:58:03,001399	-5,001483E+3	4,113410E+1
15/01/2021  11:58:03,001899	-5,001483E+3	3,944100E+1
15/01/2021  11:58:03,002399	-5,001483E+3	3,585808E+1
15/01/2021  11:58:03,002899	-5,001483E+3	3,691329E+1
15/01/2021  11:58:03,003399	-4,988495E+3	3,434980E+1
15/01/2021  11:58:03,003899	-2,701574E+3	3,241228E+1
15/01/2021  11:58:03,004399	4,169729E+2	3,591174E+1
15/01/2021  11:58:03,004899	3,538097E+3	3,111265E+1
15/01/2021  11:58:03,005399	3,808364E+3	2,805435E+1
15/01/2021  11:58:03,005899	4,873726E+3	2,955667E+1
15/01/2021  11:58:03,006399	3,488955E+3	2,769069E+1
15/01/2021  11:58:03,006899	1,131212E+3	2,473970E+1
15/01/2021  11:58:03,007399	-1,511787E+3	2,650433E+1
15/01/2021  11:58:03,007899	-3,677354E+3	2,522855E+1
15/01/2021  11:58:03,008399	-5,001483E+3	1,974388E+1
15/01/2021  11:58:03,008899	-5,001483E+3	2,008965E+1
15/01/2021  11:58:03,009399	-4,600220E+3	2,155620E+1
15/01/2021  11:58:03,009899	-3,231112E+3	2,000619E+1
15/01/2021  11:58:03,010399	-1,689208E+3	2,169928E+1
15/01/2021  11:58:03,010899	-4,176112E+2	2,137736E+1
15/01/2021  11:58:03,011399	1,030052E+3	2,254583E+1
15/01/2021  11:58:03,011899	2,934903E+3	2,507951E+1
15/01/2021  11:58:03,012399	4,998744E+3	2,762511E+1
15/01/2021  11:58:03,012899	4,998744E+3	2,996802E+1
