waveform	Force_0	Force_1
t0	15/01/2021  12:06:31,136399	15/01/2021  12:06:31,136399
delta t	0,000500	0,000500

time	Force_0	Force_1
15/01/2021  12:06:31,136399	3,565554E+3	3,116630E+1
15/01/2021  12:06:31,136899	1,080702E+3	2,732107E+1
15/01/2021  12:06:31,137399	-1,831485E+3	2,770858E+1
15/01/2021  12:06:31,137899	-4,272186E+3	2,700511E+1
15/01/2021  12:06:31,138399	-5,001483E+3	2,347584E+1
15/01/2021  12:06:31,138899	-5,001483E+3	2,598567E+1
15/01/2021  12:06:31,139399	-5,001483E+3	2,448335E+1
15/01/2021  12:06:31,139899	-5,001483E+3	2,789339E+1
15/01/2021  12:06:31,140399	-3,953627E+3	2,667722E+1
15/01/2021  12:06:31,140899	-2,581115E+3	2,741646E+1
15/01/2021  12:06:31,141399	-1,305960E+3	2,699915E+1
15/01/2021  12:06:31,141899	4,758315E+2	2,869224E+1
15/01/2021  12:06:31,142399	3,057106E+3	2,463835E+1
15/01/2021  12:06:31,142899	4,998744E+3	2,684414E+1
15/01/2021  12:06:31,143399	4,998744E+3	2,437604E+1
15/01/2021  12:06:31,143899	4,998744E+3	2,412565E+1
15/01/2021  12:06:31,144399	4,998744E+3	2,325526E+1
15/01/2021  12:06:31,144899	4,998744E+3	2,422104E+1
15/01/2021  12:06:31,145399	4,998744E+3	2,264122E+1
15/01/2021  12:06:31,145899	4,998744E+3	2,555644E+1
15/01/2021  12:06:31,146399	4,998744E+3	2,632548E+1
15/01/2021  12:06:31,146899	2,682648E+3	2,196159E+1
15/01/2021  12:06:31,147399	-1,451028E+3	2,738069E+1
15/01/2021  12:06:31,147899	-5,001483E+3	3,138092E+1
15/01/2021  12:06:31,148399	-5,001483E+3	3,287132E+1
15/01/2021  12:06:31,148899	-5,001483E+3	3,566135E+1
15/01/2021  12:06:31,149399	-5,001483E+3	3,887465E+1
15/01/2021  12:06:31,149899	-5,001483E+3	3,909523E+1
15/01/2021  12:06:31,150399	-5,001483E+3	4,103275E+1
15/01/2021  12:06:31,150899	-5,001483E+3	3,902965E+1
15/01/2021  12:06:31,151399	-5,001483E+3	3,949466E+1
15/01/2021  12:06:31,151899	-5,001483E+3	3,784330E+1
15/01/2021  12:06:31,152399	-5,001483E+3	3,342575E+1
15/01/2021  12:06:31,152899	-5,001483E+3	3,357479E+1
15/01/2021  12:06:31,153399	-5,001483E+3	3,440941E+1
15/01/2021  12:06:31,153899	-3,578532E+3	3,361652E+1
15/01/2021  12:06:31,154399	-1,083602E+3	3,100534E+1
15/01/2021  12:06:31,154899	2,575391E+3	3,225728E+1
15/01/2021  12:06:31,155399	4,426080E+3	3,019456E+1
15/01/2021  12:06:31,155899	4,262040E+3	2,710049E+1
15/01/2021  12:06:31,156399	3,593715E+3	2,689184E+1
15/01/2021  12:06:31,156899	1,251952E+3	2,603933E+1
15/01/2021  12:06:31,157399	-1,376424E+3	2,522259E+1
15/01/2021  12:06:31,157899	-3,936172E+3	2,679645E+1
15/01/2021  12:06:31,158399	-5,001483E+3	2,644472E+1
15/01/2021  12:06:31,158899	-5,001483E+3	2,931821E+1
15/01/2021  12:06:31,159399	-5,001483E+3	2,854320E+1
15/01/2021  12:06:31,159899	-4,927984E+3	3,319325E+1
15/01/2021  12:06:31,160399	-3,580861E+3	2,962225E+1
15/01/2021  12:06:31,160899	-2,266841E+3	3,461807E+1
15/01/2021  12:06:31,161399	-8,755021E+2	3,158362E+1
15/01/2021  12:06:31,161899	7,643275E+2	3,229305E+1
15/01/2021  12:06:31,162399	3,542998E+3	3,070726E+1
15/01/2021  12:06:31,162899	4,998744E+3	2,707068E+1
15/01/2021  12:06:31,163399	4,998744E+3	2,508547E+1
15/01/2021  12:06:31,163899	4,998744E+3	3,064764E+1
15/01/2021  12:06:31,164399	4,998744E+3	2,473374E+1
15/01/2021  12:06:31,164899	4,998744E+3	2,328507E+1
15/01/2021  12:06:31,165399	4,998744E+3	2,179467E+1
15/01/2021  12:06:31,165899	4,998744E+3	2,175890E+1
15/01/2021  12:06:31,166399	4,998744E+3	2,385738E+1
15/01/2021  12:06:31,166899	2,705927E+3	2,247429E+1
15/01/2021  12:06:31,167399	-1,501985E+3	2,349969E+1
15/01/2021  12:06:31,167899	-5,001483E+3	2,576509E+1
15/01/2021  12:06:31,168399	-5,001483E+3	2,802454E+1
15/01/2021  12:06:31,168899	-5,001483E+3	3,090996E+1
15/01/2021  12:06:31,169399	-5,001483E+3	3,309786E+1
15/01/2021  12:06:31,169899	-5,001483E+3	3,543481E+1
15/01/2021  12:06:31,170399	-5,001483E+3	3,566731E+1
15/01/2021  12:06:31,170899	-5,001483E+3	3,688348E+1
15/01/2021  12:06:31,171399	-5,001483E+3	3,778368E+1
15/01/2021  12:06:31,171899	-5,001483E+3	3,904158E+1
15/01/2021  12:06:31,172399	-5,001483E+3	3,937543E+1
15/01/2021  12:06:31,172899	-5,001483E+3	3,776580E+1
15/01/2021  12:06:31,173399	-5,001483E+3	3,279382E+1
15/01/2021  12:06:31,173899	-3,699884E+3	3,107688E+1
15/01/2021  12:06:31,174399	-8,122131E+2	3,433788E+1
15/01/2021  12:06:31,174899	2,084833E+3	3,055822E+1
15/01/2021  12:06:31,175399	2,672515E+3	2,663549E+1
15/01/2021  12:06:31,175899	4,401949E+3	2,473374E+1
15/01/2021  12:06:31,176399	3,580269E+3	2,345199E+1
15/01/2021  12:06:31,176899	1,193999E+3	2,013734E+1
15/01/2021  12:06:31,177399	-1,478303E+3	2,206890E+1
15/01/2021  12:06:31,177899	-4,155194E+3	2,364276E+1
15/01/2021  12:06:31,178399	-5,001483E+3	2,328507E+1
15/01/2021  12:06:31,178899	-5,001483E+3	2,357719E+1
15/01/2021  12:06:31,179399	-5,001483E+3	2,680837E+1
15/01/2021  12:06:31,179899	-5,001483E+3	2,997995E+1
15/01/2021  12:06:31,180399	-3,937858E+3	3,262093E+1
15/01/2021  12:06:31,180899	-2,541334E+3	3,168496E+1
15/01/2021  12:06:31,181399	-1,288839E+3	3,279978E+1
15/01/2021  12:06:31,181899	2,567580E+2	3,271632E+1
15/01/2021  12:06:31,182399	2,995705E+3	3,338402E+1
15/01/2021  12:06:31,182899	4,998744E+3	3,357479E+1
15/01/2021  12:06:31,183399	4,998744E+3	3,276997E+1
15/01/2021  12:06:31,183899	4,998744E+3	3,083245E+1
15/01/2021  12:06:31,184399	4,998744E+3	2,944340E+1
15/01/2021  12:06:31,184899	4,998744E+3	2,927648E+1
15/01/2021  12:06:31,185399	4,998744E+3	2,748204E+1
15/01/2021  12:06:31,185899	4,998744E+3	2,983091E+1
15/01/2021  12:06:31,186399	4,998744E+3	2,940763E+1
15/01/2021  12:06:31,186899	2,861738E+3	2,747607E+1
15/01/2021  12:06:31,187399	-1,445302E+3	2,862070E+1
15/01/2021  12:06:31,187899	-5,001483E+3	2,952090E+1
15/01/2021  12:06:31,188399	-5,001483E+3	3,114842E+1
15/01/2021  12:06:31,188899	-5,001483E+3	3,039726E+1
15/01/2021  12:06:31,189399	-5,001483E+3	3,365229E+1
15/01/2021  12:06:31,189899	-5,001483E+3	3,597732E+1
15/01/2021  12:06:31,190399	-5,001483E+3	3,526192E+1
15/01/2021  12:06:31,190899	-5,001483E+3	3,780156E+1
15/01/2021  12:06:31,191399	-5,001483E+3	3,604885E+1
15/01/2021  12:06:31,191899	-5,001483E+3	3,554212E+1
15/01/2021  12:06:31,192399	-5,001483E+3	3,408153E+1
15/01/2021  12:06:31,192899	-5,001483E+3	3,327671E+1
15/01/2021  12:06:31,193399	-5,001483E+3	3,467172E+1
15/01/2021  12:06:31,193899	-3,603687E+3	3,266863E+1
15/01/2021  12:06:31,194399	-1,089015E+3	2,885320E+1
15/01/2021  12:06:31,194899	2,560051E+3	2,733300E+1
15/01/2021  12:06:31,195399	3,414242E+3	2,899032E+1
15/01/2021  12:06:31,195899	4,259809E+3	2,978321E+1
15/01/2021  12:06:31,196399	3,636864E+3	2,617644E+1
15/01/2021  12:06:31,196899	1,035891E+3	2,514509E+1
15/01/2021  12:06:31,197399	-1,414175E+3	2,527028E+1
15/01/2021  12:06:31,197899	-4,059141E+3	2,603933E+1
15/01/2021  12:06:31,198399	-5,001483E+3	2,416142E+1
15/01/2021  12:06:31,198899	-5,001483E+3	2,594990E+1
15/01/2021  12:06:31,199399	-5,001483E+3	2,605125E+1
15/01/2021  12:06:31,199899	-5,001483E+3	2,739857E+1
15/01/2021  12:06:31,200399	-3,670535E+3	3,093380E+1
15/01/2021  12:06:31,200899	-2,502093E+3	3,102919E+1
15/01/2021  12:06:31,201399	-1,083805E+3	2,925263E+1
15/01/2021  12:06:31,201899	4,934784E+2	2,962225E+1
15/01/2021  12:06:31,202399	3,217580E+3	2,924667E+1
15/01/2021  12:06:31,202899	4,998744E+3	2,961629E+1
15/01/2021  12:06:31,203399	4,998744E+3	3,051053E+1
15/01/2021  12:06:31,203899	4,998744E+3	2,795300E+1
15/01/2021  12:06:31,204399	4,998744E+3	3,125573E+1
15/01/2021  12:06:31,204899	4,998744E+3	2,833454E+1
15/01/2021  12:06:31,205399	4,998744E+3	2,769069E+1
15/01/2021  12:06:31,205899	4,998744E+3	2,782185E+1
15/01/2021  12:06:31,206399	4,998744E+3	2,760723E+1
15/01/2021  12:06:31,206899	2,576567E+3	2,711242E+1
15/01/2021  12:06:31,207399	-1,598924E+3	2,711838E+1
15/01/2021  12:06:31,207899	-5,001483E+3	2,807820E+1
15/01/2021  12:06:31,208399	-5,001483E+3	2,688588E+1
15/01/2021  12:06:31,208899	-5,001483E+3	2,673684E+1
15/01/2021  12:06:31,209399	-5,001483E+3	2,935994E+1
15/01/2021  12:06:31,209899	-5,001483E+3	2,674280E+1
15/01/2021  12:06:31,210399	-5,001483E+3	3,159554E+1
15/01/2021  12:06:31,210899	-5,001483E+3	3,199497E+1
15/01/2021  12:06:31,211399	-5,001483E+3	3,405172E+1
15/01/2021  12:06:31,211899	-5,001483E+3	3,232882E+1
15/01/2021  12:06:31,212399	-5,001483E+3	3,640655E+1
15/01/2021  12:06:31,212899	-5,001483E+3	3,417691E+1
15/01/2021  12:06:31,213399	-5,001483E+3	3,565539E+1
15/01/2021  12:06:31,213899	-3,818594E+3	3,281767E+1
15/01/2021  12:06:31,214399	-1,151984E+3	3,026610E+1
15/01/2021  12:06:31,214899	1,409522E+3	3,274613E+1
15/01/2021  12:06:31,215399	3,170606E+3	3,133919E+1
15/01/2021  12:06:31,215899	4,782916E+3	3,090399E+1
15/01/2021  12:06:31,216399	3,520848E+3	2,860282E+1
15/01/2021  12:06:31,216899	1,188718E+3	2,880551E+1
15/01/2021  12:06:31,217399	-1,540060E+3	2,544913E+1
15/01/2021  12:06:31,217899	-4,025979E+3	2,572932E+1
15/01/2021  12:06:31,218399	-5,001483E+3	2,690972E+1
15/01/2021  12:06:31,218899	-5,001483E+3	2,851935E+1
15/01/2021  12:06:31,219399	-5,001483E+3	2,782185E+1
15/01/2021  12:06:31,219899	-5,001483E+3	2,972956E+1
15/01/2021  12:06:31,220399	-3,756200E+3	3,007533E+1
15/01/2021  12:06:31,220899	-2,530761E+3	2,933609E+1
15/01/2021  12:06:31,221399	-1,039204E+3	2,789339E+1
15/01/2021  12:06:31,221899	6,151873E+2	2,869224E+1
15/01/2021  12:06:31,222399	3,259739E+3	2,584856E+1
15/01/2021  12:06:31,222899	4,998744E+3	2,652222E+1
15/01/2021  12:06:31,223399	4,998744E+3	2,493047E+1
15/01/2021  12:06:31,223899	4,998744E+3	2,739261E+1
15/01/2021  12:06:31,224399	4,998744E+3	2,237891E+1
15/01/2021  12:06:31,224899	4,998744E+3	2,599760E+1
15/01/2021  12:06:31,225399	4,998744E+3	2,846570E+1
15/01/2021  12:06:31,225899	4,998744E+3	2,445354E+1
15/01/2021  12:06:31,226399	4,998744E+3	2,540740E+1
15/01/2021  12:06:31,226899	2,725194E+3	2,205698E+1
15/01/2021  12:06:31,227399	-1,385619E+3	2,491259E+1
15/01/2021  12:06:31,227899	-5,001483E+3	2,586048E+1
15/01/2021  12:06:31,228399	-5,001483E+3	2,990244E+1
15/01/2021  12:06:31,228899	-5,001483E+3	2,934802E+1
15/01/2021  12:06:31,229399	-5,001483E+3	3,306209E+1
15/01/2021  12:06:31,229899	-5,001483E+3	3,657348E+1
15/01/2021  12:06:31,230399	-5,001483E+3	3,605482E+1
15/01/2021  12:06:31,230899	-5,001483E+3	3,793868E+1
15/01/2021  12:06:31,231399	-5,001483E+3	3,709810E+1
15/01/2021  12:06:31,231899	-5,001483E+3	3,611443E+1
15/01/2021  12:06:31,232399	-5,001483E+3	3,649001E+1
15/01/2021  12:06:31,232899	-5,001483E+3	3,545866E+1
15/01/2021  12:06:31,233399	-5,001483E+3	3,391460E+1
15/01/2021  12:06:31,233899	-3,698598E+3	3,433788E+1
15/01/2021  12:06:31,234399	-1,028198E+3	3,271632E+1
15/01/2021  12:06:31,234899	2,034152E+3	3,164323E+1
15/01/2021  12:06:31,235399	3,749881E+3	3,018264E+1
15/01/2021  12:06:31,235899	4,871866E+3	3,063572E+1
		
