waveform	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
t0	27/11/2020  15:46:04,203314	27/11/2020  15:46:04,203314	27/11/2020  15:46:04,203314	27/11/2020  15:46:04,203314	27/11/2020  15:46:04,203314	27/11/2020  15:46:04,203314
delta t	0,000500	0,000500	0,000500	0,000500	0,000500	0,000500

time	Acceleration_0	Acceleration_1	Acceleration_2	Acceleration_3	Acceleration_4	Acceleration_5
27/11/2020  15:46:04,203314	2,029465E-1	2,117101E-1	1,420705E-1	1,936821E-1	1,329080E-1	1,319659E-1
27/11/2020  15:46:04,203814	3,273194E-1	8,740281E-2	1,338593E-1	-1,407300E-1	8,971377E-2	1,108900E-1
27/11/2020  15:46:04,204314	4,358370E-1	-7,641638E-2	1,996787E-1	-2,546786E-1	-3,768200E-2	-1,336174E-2
27/11/2020  15:46:04,204814	5,013374E-1	-1,635713E-1	1,416795E-1	-1,700499E-1	-2,829923E-1	-2,191692E-2
27/11/2020  15:46:04,205314	4,848324E-1	-5,379082E-2	2,717982E-2	-1,827915E-1	-4,433224E-1	-9,271823E-2
27/11/2020  15:46:04,205814	4,757351E-1	-1,633958E-1	-4,913156E-2	1,373122E-2	-4,932723E-1	-1,215887E-1
27/11/2020  15:46:04,206314	3,859969E-1	3,171313E-2	-3,318668E-3	1,077590E-2	-4,986586E-1	-1,265554E-1
27/11/2020  15:46:04,206814	2,537613E-1	8,898875E-2	-3,837889E-2	-2,653398E-1	-3,980840E-1	-1,065976E-1
27/11/2020  15:46:04,207314	1,464134E-1	1,085984E-1	-2,156562E-2	-2,929747E-1	-3,704581E-1	-2,239799E-2
27/11/2020  15:46:04,207814	4,881253E-2	8,016861E-2	-1,752523E-2	-2,369336E-1	-1,762917E-1	-3,731756E-2
27/11/2020  15:46:04,208314	-5,626110E-2	-6,731026E-2	-1,066095E-1	-9,328920E-2	-1,733908E-1	1,209274E-1
27/11/2020  15:46:04,208814	-1,919406E-1	1,577104E-1	-1,184048E-1	4,365391E-2	-2,614082E-1	1,193801E-1
27/11/2020  15:46:04,209314	-2,217667E-1	-2,777240E-2	-5,356296E-2	2,178173E-1	-9,904041E-2	1,125802E-1
27/11/2020  15:46:04,209814	-2,396364E-1	-4,711361E-3	7,664210E-2	1,659306E-1	2,888317E-1	1,064368E-1
27/11/2020  15:46:04,210314	-2,458745E-1	1,690459E-1	1,239538E-1	1,756520E-1	5,474456E-1	3,552503E-2
27/11/2020  15:46:04,210814	-2,429504E-1	4,066176E-1	9,417221E-2	2,278045E-1	1,595280E-1	1,657901E-1
27/11/2020  15:46:04,211314	-8,036890E-2	2,875165E-1	-9,726309E-4	3,234443E-1	3,116099E-1	3,132545E-2
27/11/2020  15:46:04,211814	1,787737E-1	-7,427147E-2	1,352279E-1	3,161597E-1	3,908210E-1	-1,738130E-3
27/11/2020  15:46:04,212314	3,141933E-1	-4,655012E-2	1,261044E-1	1,033308E-1	4,012497E-1	-1,099651E-1
27/11/2020  15:46:04,212814	3,853471E-1	1,291961E-1	1,473278E-2	6,336426E-3	2,910381E-1	-1,293768E-1
27/11/2020  15:46:04,213314	5,084853E-1	1,347403E-1	6,263104E-2	1,000968E-1	6,798686E-2	-1,722372E-1
27/11/2020  15:46:04,213814	5,479285E-1	1,250427E-1	8,348471E-2	-1,687019E-1	1,709366E-1	-7,105723E-2
27/11/2020  15:46:04,214314	4,984133E-1	3,040063E-1	1,055766E-1	-6,626238E-1	4,513942E-1	1,418407E-1
27/11/2020  15:46:04,214814	4,535767E-1	2,438773E-1	6,093668E-2	1,542778E-1	-1,880398E-2	4,890993E-1
27/11/2020  15:46:04,215314	3,936646E-1	1,197195E-1	2,642599E-1	5,346270E-1	-1,386524E-1	1,683644E-1
27/11/2020  15:46:04,215814	3,126987E-1	-1,447220E-1	1,934226E-1	-1,958313E-1	-1,205532E-1	-2,622032E-1
27/11/2020  15:46:04,216314	1,694165E-1	2,484011E-1	-1,316990E-1	-2,512760E-1	-3,558761E-1	-1,623299E-1
27/11/2020  15:46:04,216814	2,379500E-2	5,049845E-1	-2,507604E-1	-1,328750E-1	-3,710097E-1	-5,255567E-2
27/11/2020  15:46:04,217314	1,685068E-1	-4,833060E-1	-1,316990E-1	7,211359E-3	-5,138375E-1	-3,688200E-2
27/11/2020  15:46:04,217814	2,693567E-1	-6,796433E-1	2,430804E-1	2,611638E-2	-3,421313E-1	1,161472E-2
27/11/2020  15:46:04,218314	-3,234824E-2	-2,177725E-1	1,629893E-1	-5,503409E-1	1,494628E-1	2,719738E-2
27/11/2020  15:46:04,218814	-2,579609E-1	2,136406E-1	-3,784239E-1	-1,846581E-1	-2,013737E-1	9,295398E-2
27/11/2020  15:46:04,219314	-3,096854E-1	5,817658E-1	-4,207178E-1	2,747333E-1	-3,923083E-1	1,675908E-1
27/11/2020  15:46:04,219814	-1,888215E-1	-5,615022E-2	-1,720378E-1	3,423705E-2	8,857161E-2	1,947841E-1
27/11/2020  15:46:04,220314	-7,185645E-2	-4,685126E-1	3,603823E-1	-6,491304E-1	8,014454E-1	5,282842E-3
27/11/2020  15:46:04,220814	1,122986E-1	-7,279688E-1	5,659864E-1	-2,974530E-1	5,722161E-1	-4,159515E-2
27/11/2020  15:46:04,221314	5,329619E-2	-3,380370E-1	1,811711E-1	6,119581E-1	9,187478E-2	1,362630E-1
27/11/2020  15:46:04,221814	-1,236460E-1	2,613681E-1	-1,116274E-1	1,100151E+0	-7,596584E-3	2,521460E-2
27/11/2020  15:46:04,222314	-2,357586E-2	3,468915E-1	-3,811822E-2	4,288121E-1	4,134954E-1	-2,029475E-1
27/11/2020  15:46:04,222814	2,091197E-1	5,559313E-2	2,926518E-2	-1,732645E-1	3,590678E-1	-2,338788E-1
27/11/2020  15:46:04,223314	4,647533E-1	-1,368184E-1	1,309268E-1	-3,818224E-1	1,414352E-1	-1,675891E-1
27/11/2020  15:46:04,223814	6,468290E-1	-2,243372E-1	-4,209345E-2	3,303806E-2	-2,385932E-2	2,246922E-3
27/11/2020  15:46:04,224314	7,190224E-1	-2,122152E-1	-5,095626E-2	7,325950E-1	-2,150016E-1	2,841304E-2
27/11/2020  15:46:04,224814	6,341578E-1	-2,110128E-1	1,419401E-1	5,019434E-1	-4,444646E-1	-1,519869E-1
27/11/2020  15:46:04,225314	3,608494E-1	3,378114E-1	4,119087E-2	-3,567475E-1	-2,677485E-1	-2,110476E-1
27/11/2020  15:46:04,225814	2,980131E-1	8,109983E-1	-1,118881E-1	-7,986596E-1	-8,746960E-2	-4,895417E-2
27/11/2020  15:46:04,226314	2,950240E-1	4,635227E-1	-7,141891E-2	-3,932095E-1	-4,586182E-1	-5,362831E-2
27/11/2020  15:46:04,226814	2,407652E-1	-1,716634E-1	2,402130E-1	8,457482E-2	-4,959589E-1	3,796287E-2
27/11/2020  15:46:04,227314	2,777392E-1	-5,250147E-1	3,556250E-1	1,938571E-1	-4,925930E-2	1,315108E-1
27/11/2020  15:46:04,227814	2,325127E-1	-4,300992E-1	1,909462E-1	-2,694617E-1	1,128229E-1	2,988960E-1
27/11/2020  15:46:04,228314	-1,039569E-1	1,398881E-1	-1,125397E-1	-3,739804E-1	-2,344897E-1	1,694436E-1
27/11/2020  15:46:04,228814	-3,852579E-1	5,574048E-1	-1,535954E-1	-5,337820E-1	-7,346521E-2	3,159849E-2
