waveform	Force_0	Force_1
t0	15/01/2021  11:35:15,886399	15/01/2021  11:35:15,886399
delta t	0,000500	0,000500

time	Force_0	Force_1
15/01/2021  11:35:15,886399	4,998744E+3	3,727098E+1
15/01/2021  11:35:15,886899	4,998744E+3	3,666290E+1
15/01/2021  11:35:15,887399	4,998744E+3	3,805195E+1
15/01/2021  11:35:15,887899	4,998744E+3	3,594155E+1
15/01/2021  11:35:15,888399	3,473312E+3	3,675828E+1
15/01/2021  11:35:15,888899	1,576511E+3	3,565539E+1
15/01/2021  11:35:15,889399	-2,527833E+3	3,420076E+1
15/01/2021  11:35:15,889899	-5,001483E+3	3,558385E+1
15/01/2021  11:35:15,890399	-5,001483E+3	3,600116E+1
15/01/2021  11:35:15,890899	-5,001483E+3	3,502346E+1
15/01/2021  11:35:15,891399	-5,001483E+3	3,609655E+1
15/01/2021  11:35:15,891899	-5,001483E+3	3,512481E+1
15/01/2021  11:35:15,892399	-5,001483E+3	3,526788E+1
15/01/2021  11:35:15,892899	-5,001483E+3	3,517846E+1
15/01/2021  11:35:15,893399	-5,001483E+3	3,525000E+1
15/01/2021  11:35:15,893899	-5,001483E+3	3,577462E+1
15/01/2021  11:35:15,894399	-5,001483E+3	3,656751E+1
15/01/2021  11:35:15,894899	-5,001483E+3	3,762868E+1
15/01/2021  11:35:15,895399	-5,001483E+3	3,846926E+1
15/01/2021  11:35:15,895899	-1,465327E+3	3,915485E+1
15/01/2021  11:35:15,896399	3,341856E+3	3,754522E+1
15/01/2021  11:35:15,896899	4,998744E+3	3,936350E+1
15/01/2021  11:35:15,897399	4,998744E+3	3,786714E+1
15/01/2021  11:35:15,897899	4,998744E+3	3,674040E+1
15/01/2021  11:35:15,898399	4,998744E+3	3,702656E+1
15/01/2021  11:35:15,898899	4,998744E+3	3,931581E+1
15/01/2021  11:35:15,899399	4,998744E+3	3,605482E+1
15/01/2021  11:35:15,899899	4,998744E+3	3,386691E+1
15/01/2021  11:35:15,900399	4,998744E+3	3,653174E+1
15/01/2021  11:35:15,900899	4,998744E+3	3,785522E+1
15/01/2021  11:35:15,901399	4,998744E+3	3,359864E+1
15/01/2021  11:35:15,901899	4,998744E+3	3,467172E+1
15/01/2021  11:35:15,902399	4,998744E+3	3,833811E+1
15/01/2021  11:35:15,902899	4,998744E+3	3,523808E+1
15/01/2021  11:35:15,903399	4,998744E+3	3,545866E+1
15/01/2021  11:35:15,903899	4,998744E+3	3,557193E+1
15/01/2021  11:35:15,904399	4,998744E+3	3,655559E+1
15/01/2021  11:35:15,904899	4,998744E+3	3,656155E+1
15/01/2021  11:35:15,905399	4,998744E+3	3,539308E+1
15/01/2021  11:35:15,905899	4,998744E+3	3,752733E+1
15/01/2021  11:35:15,906399	4,998744E+3	3,500557E+1
15/01/2021  11:35:15,906899	4,998744E+3	3,566135E+1
15/01/2021  11:35:15,907399	4,998744E+3	3,512481E+1
15/01/2021  11:35:15,907899	4,998744E+3	3,465384E+1
15/01/2021  11:35:15,908399	3,346213E+3	3,728291E+1
15/01/2021  11:35:15,908899	1,808722E+3	3,627540E+1
15/01/2021  11:35:15,909399	-2,403403E+3	3,536923E+1
15/01/2021  11:35:15,909899	-5,001483E+3	3,504134E+1
15/01/2021  11:35:15,910399	-5,001483E+3	3,533346E+1
15/01/2021  11:35:15,910899	-5,001483E+3	3,527385E+1
15/01/2021  11:35:15,911399	-5,001483E+3	3,494000E+1
15/01/2021  11:35:15,911899	-5,001483E+3	3,276997E+1
15/01/2021  11:35:15,912399	-5,001483E+3	3,756906E+1
15/01/2021  11:35:15,912899	-5,001483E+3	3,499365E+1
15/01/2021  11:35:15,913399	-5,001483E+3	3,716367E+1
15/01/2021  11:35:15,913899	-5,001483E+3	3,672252E+1
15/01/2021  11:35:15,914399	-5,001483E+3	3,725310E+1
15/01/2021  11:35:15,914899	-5,001483E+3	3,916677E+1
15/01/2021  11:35:15,915399	-5,001483E+3	3,885677E+1
15/01/2021  11:35:15,915899	-1,459867E+3	4,190315E+1
15/01/2021  11:35:15,916399	3,279345E+3	3,816522E+1
15/01/2021  11:35:15,916899	4,998744E+3	3,824272E+1
15/01/2021  11:35:15,917399	4,998744E+3	3,824868E+1
15/01/2021  11:35:15,917899	4,998744E+3	3,662713E+1
15/01/2021  11:35:15,918399	4,998744E+3	3,662117E+1
15/01/2021  11:35:15,918899	4,998744E+3	3,848119E+1
15/01/2021  11:35:15,919399	4,998744E+3	3,350921E+1
15/01/2021  11:35:15,919899	4,998744E+3	3,629328E+1
15/01/2021  11:35:15,920399	4,998744E+3	3,569712E+1
15/01/2021  11:35:15,920899	4,998744E+3	3,478500E+1
15/01/2021  11:35:15,921399	4,998744E+3	3,744983E+1
15/01/2021  11:35:15,921899	4,998744E+3	3,482673E+1
15/01/2021  11:35:15,922399	4,998744E+3	3,547058E+1
15/01/2021  11:35:15,922899	4,998744E+3	3,697886E+1
15/01/2021  11:35:15,923399	4,998744E+3	3,649597E+1
15/01/2021  11:35:15,923899	4,998744E+3	3,683579E+1
15/01/2021  11:35:15,924399	4,998744E+3	3,677021E+1
15/01/2021  11:35:15,924899	4,998744E+3	3,824868E+1
15/01/2021  11:35:15,925399	4,998744E+3	3,701463E+1
15/01/2021  11:35:15,925899	4,998744E+3	3,761079E+1
15/01/2021  11:35:15,926399	4,998744E+3	3,659732E+1
15/01/2021  11:35:15,926899	4,998744E+3	3,587001E+1
15/01/2021  11:35:15,927399	4,998744E+3	3,992986E+1
15/01/2021  11:35:15,927899	4,998744E+3	3,634693E+1
15/01/2021  11:35:15,928399	4,157288E+3	3,609655E+1
15/01/2021  11:35:15,928899	1,557164E+3	3,588789E+1
15/01/2021  11:35:15,929399	-2,634633E+3	4,148583E+1
15/01/2021  11:35:15,929899	-5,001483E+3	3,508308E+1
15/01/2021  11:35:15,930399	-5,001483E+3	3,762272E+1
15/01/2021  11:35:15,930899	-5,001483E+3	3,719348E+1
15/01/2021  11:35:15,931399	-5,001483E+3	3,791484E+1
15/01/2021  11:35:15,931899	-5,001483E+3	3,979870E+1
15/01/2021  11:35:15,932399	-5,001483E+3	3,418287E+1
15/01/2021  11:35:15,932899	-5,001483E+3	3,732464E+1
15/01/2021  11:35:15,933399	-5,001483E+3	3,598924E+1
15/01/2021  11:35:15,933899	-5,001483E+3	3,533942E+1
15/01/2021  11:35:15,934399	-5,001483E+3	3,657944E+1
15/01/2021  11:35:15,934899	-5,001483E+3	3,719348E+1
15/01/2021  11:35:15,935399	-5,001483E+3	3,690136E+1
15/01/2021  11:35:15,935899	-1,573968E+3	3,255536E+1
15/01/2021  11:35:15,936399	3,277399E+3	3,740214E+1
15/01/2021  11:35:15,936899	4,998744E+3	3,564347E+1
15/01/2021  11:35:15,937399	4,998744E+3	3,697886E+1
15/01/2021  11:35:15,937899	4,998744E+3	3,665694E+1
15/01/2021  11:35:15,938399	4,998744E+3	3,728887E+1
15/01/2021  11:35:15,938899	4,998744E+3	3,649597E+1
15/01/2021  11:35:15,939399	4,998744E+3	3,623963E+1
15/01/2021  11:35:15,939899	4,998744E+3	3,542289E+1
15/01/2021  11:35:15,940399	4,998744E+3	3,628732E+1
15/01/2021  11:35:15,940899	4,998744E+3	3,806984E+1
15/01/2021  11:35:15,941399	4,998744E+3	3,701463E+1
15/01/2021  11:35:15,941899	4,998744E+3	3,770022E+1
15/01/2021  11:35:15,942399	4,998744E+3	3,716964E+1
15/01/2021  11:35:15,942899	4,998744E+3	3,897600E+1
15/01/2021  11:35:15,943399	4,998744E+3	3,732464E+1
15/01/2021  11:35:15,943899	4,998744E+3	3,527981E+1
15/01/2021  11:35:15,944399	4,998744E+3	3,681194E+1
15/01/2021  11:35:15,944899	4,998744E+3	3,684771E+1
15/01/2021  11:35:15,945399	4,998744E+3	3,511884E+1
15/01/2021  11:35:15,945899	4,998744E+3	3,648405E+1
15/01/2021  11:35:15,946399	4,998744E+3	3,635886E+1
15/01/2021  11:35:15,946899	4,998744E+3	3,629328E+1
15/01/2021  11:35:15,947399	4,998744E+3	3,443922E+1
15/01/2021  11:35:15,947899	4,937972E+3	3,690136E+1
15/01/2021  11:35:15,948399	3,346535E+3	3,506519E+1
15/01/2021  11:35:15,948899	1,945903E+3	3,824868E+1
15/01/2021  11:35:15,949399	-2,283339E+3	3,383710E+1
15/01/2021  11:35:15,949899	-5,001483E+3	3,715771E+1
15/01/2021  11:35:15,950399	-5,001483E+3	3,364037E+1
15/01/2021  11:35:15,950899	-5,001483E+3	3,524404E+1
15/01/2021  11:35:15,951399	-5,001483E+3	3,322902E+1
15/01/2021  11:35:15,951899	-5,001483E+3	3,688944E+1
15/01/2021  11:35:15,952399	-5,001483E+3	3,556000E+1
15/01/2021  11:35:15,952899	-5,001483E+3	3,473730E+1
15/01/2021  11:35:15,953399	-5,001483E+3	3,688944E+1
15/01/2021  11:35:15,953899	-5,001483E+3	3,675232E+1
15/01/2021  11:35:15,954399	-5,001483E+3	3,660328E+1
15/01/2021  11:35:15,954899	-5,001483E+3	3,646617E+1
15/01/2021  11:35:15,955399	-5,001483E+3	3,845138E+1
15/01/2021  11:35:15,955899	-1,415713E+3	3,703252E+1
15/01/2021  11:35:15,956399	3,375983E+3	3,637078E+1
15/01/2021  11:35:15,956899	4,998744E+3	3,694309E+1
15/01/2021  11:35:15,957399	4,998744E+3	3,460615E+1
15/01/2021  11:35:15,957899	4,998744E+3	3,721733E+1
15/01/2021  11:35:15,958399	4,998744E+3	3,796849E+1
15/01/2021  11:35:15,958899	4,998744E+3	3,626347E+1
15/01/2021  11:35:15,959399	4,998744E+3	3,978678E+1
15/01/2021  11:35:15,959899	4,998744E+3	3,876734E+1
15/01/2021  11:35:15,960399	4,998744E+3	3,429614E+1
15/01/2021  11:35:15,960899	4,998744E+3	3,654367E+1
15/01/2021  11:35:15,961399	4,998744E+3	3,654963E+1
15/01/2021  11:35:15,961899	4,998744E+3	3,664501E+1
15/01/2021  11:35:15,962399	4,998744E+3	3,629328E+1
15/01/2021  11:35:15,962899	4,998744E+3	3,618001E+1
15/01/2021  11:35:15,963399	4,998744E+3	3,563154E+1
15/01/2021  11:35:15,963899	4,998744E+3	3,721733E+1
15/01/2021  11:35:15,964399	4,998744E+3	3,509500E+1
15/01/2021  11:35:15,964899	4,998744E+3	3,832022E+1
15/01/2021  11:35:15,965399	4,998744E+3	3,592366E+1
15/01/2021  11:35:15,965899	4,998744E+3	3,551231E+1
15/01/2021  11:35:15,966399	4,998744E+3	3,796849E+1
15/01/2021  11:35:15,966899	4,998744E+3	3,628136E+1
15/01/2021  11:35:15,967399	4,998744E+3	3,581039E+1
15/01/2021  11:35:15,967899	4,966468E+3	3,564943E+1
15/01/2021  11:35:15,968399	3,321127E+3	3,635290E+1
15/01/2021  11:35:15,968899	1,909501E+3	3,482673E+1
15/01/2021  11:35:15,969399	-2,356983E+3	3,525000E+1
15/01/2021  11:35:15,969899	-5,001483E+3	3,584616E+1
15/01/2021  11:35:15,970399	-5,001483E+3	3,628732E+1
15/01/2021  11:35:15,970899	-5,001483E+3	3,700867E+1
15/01/2021  11:35:15,971399	-5,001483E+3	3,622770E+1
15/01/2021  11:35:15,971899	-5,001483E+3	3,485653E+1
15/01/2021  11:35:15,972399	-5,001483E+3	3,657348E+1
15/01/2021  11:35:15,972899	-5,001483E+3	3,576866E+1
15/01/2021  11:35:15,973399	-5,001483E+3	3,629924E+1
15/01/2021  11:35:15,973899	-5,001483E+3	3,659732E+1
15/01/2021  11:35:15,974399	-5,001483E+3	3,767041E+1
15/01/2021  11:35:15,974899	-5,001483E+3	3,743791E+1
15/01/2021  11:35:15,975399	-5,001483E+3	3,621578E+1
15/01/2021  11:35:15,975899	-1,439469E+3	3,756310E+1
15/01/2021  11:35:15,976399	3,324064E+3	3,694906E+1
15/01/2021  11:35:15,976899	4,998744E+3	3,758099E+1
15/01/2021  11:35:15,977399	4,998744E+3	3,800426E+1
15/01/2021  11:35:15,977899	4,998744E+3	3,588789E+1
15/01/2021  11:35:15,978399	4,998744E+3	3,630520E+1
15/01/2021  11:35:15,978899	4,998744E+3	3,751541E+1
15/01/2021  11:35:15,979399	4,998744E+3	3,617405E+1
15/01/2021  11:35:15,979899	4,998744E+3	3,501750E+1
15/01/2021  11:35:15,980399	4,998744E+3	3,797445E+1
15/01/2021  11:35:15,980899	4,998744E+3	3,879119E+1
15/01/2021  11:35:15,981399	4,998744E+3	3,792080E+1
15/01/2021  11:35:15,981899	4,998744E+3	3,582231E+1
15/01/2021  11:35:15,982399	4,998744E+3	3,696098E+1
15/01/2021  11:35:15,982899	4,998744E+3	3,693713E+1
15/01/2021  11:35:15,983399	4,998744E+3	3,461807E+1
15/01/2021  11:35:15,983899	4,998744E+3	3,571500E+1
15/01/2021  11:35:15,984399	4,998744E+3	3,617405E+1
15/01/2021  11:35:15,984899	4,998744E+3	3,510096E+1
15/01/2021  11:35:15,985399	4,998744E+3	3,760483E+1
15/01/2021  11:35:15,985899	4,998744E+3	3,520827E+1
		
15/01/2021  11:35:15,986399	4,998744E+3	3,550635E+1
15/01/2021  11:35:15,986899	4,998744E+3	3,590578E+1
15/01/2021  11:35:15,987399	4,998744E+3	3,635886E+1
15/01/2021  11:35:15,987899	4,998744E+3	3,950658E+1
15/01/2021  11:35:15,988399	3,396515E+3	3,663309E+1
15/01/2021  11:35:15,988899	1,729271E+3	3,702060E+1
15/01/2021  11:35:15,989399	-2,459279E+3	3,319921E+1
15/01/2021  11:35:15,989899	-5,001483E+3	3,284151E+1
15/01/2021  11:35:15,990399	-5,001483E+3	3,743791E+1
15/01/2021  11:35:15,990899	-5,001483E+3	3,507711E+1
15/01/2021  11:35:15,991399	-5,001483E+3	3,634693E+1
15/01/2021  11:35:15,991899	-5,001483E+3	3,739618E+1
15/01/2021  11:35:15,992399	-5,001483E+3	3,467769E+1
15/01/2021  11:35:15,992899	-5,001483E+3	3,810561E+1
15/01/2021  11:35:15,993399	-5,001483E+3	3,696098E+1
15/01/2021  11:35:15,993899	-5,001483E+3	3,711002E+1
15/01/2021  11:35:15,994399	-5,001483E+3	3,589385E+1
15/01/2021  11:35:15,994899	-5,001483E+3	3,446903E+1
15/01/2021  11:35:15,995399	-5,001483E+3	3,774195E+1
15/01/2021  11:35:15,995899	-1,458386E+3	3,653174E+1
15/01/2021  11:35:15,996399	3,363044E+3	3,585808E+1
15/01/2021  11:35:15,996899	4,998744E+3	3,795060E+1
15/01/2021  11:35:15,997399	4,998744E+3	3,699079E+1
15/01/2021  11:35:15,997899	4,998744E+3	3,644828E+1
15/01/2021  11:35:15,998399	4,998744E+3	3,634097E+1
15/01/2021  11:35:15,998899	4,998744E+3	3,678809E+1
15/01/2021  11:35:15,999399	4,998744E+3	3,578654E+1
15/01/2021  11:35:15,999899	4,998744E+3	3,523212E+1
15/01/2021  11:35:16,000399	4,998744E+3	3,662713E+1
15/01/2021  11:35:16,000899	4,998744E+3	3,975697E+1
15/01/2021  11:35:16,001399	4,998744E+3	3,616809E+1
15/01/2021  11:35:16,001899	4,998744E+3	3,696694E+1
15/01/2021  11:35:16,002399	4,998744E+3	3,530365E+1
15/01/2021  11:35:16,002899	4,998744E+3	3,644828E+1
15/01/2021  11:35:16,003399	4,998744E+3	3,718752E+1
15/01/2021  11:35:16,003899	4,998744E+3	3,699675E+1
15/01/2021  11:35:16,004399	4,998744E+3	3,721733E+1
