waveform	Force_0	Force_1
t0	15/01/2021  11:55:59,686399	15/01/2021  11:55:59,686399
delta t	0,000500	0,000500

time	Force_0	Force_1
15/01/2021  11:55:59,686399	-5,001483E+3	3,248978E+1
15/01/2021  11:55:59,686899	-5,001483E+3	3,194131E+1
15/01/2021  11:55:59,687399	-5,001483E+3	3,033764E+1
15/01/2021  11:55:59,687899	-5,001483E+3	2,986071E+1
15/01/2021  11:55:59,688399	-3,726591E+3	3,017668E+1
15/01/2021  11:55:59,688899	-8,754264E+2	2,873397E+1
15/01/2021  11:55:59,689399	1,686937E+3	2,924071E+1
15/01/2021  11:55:59,689899	3,587684E+3	2,900224E+1
15/01/2021  11:55:59,690399	4,998744E+3	2,940167E+1
15/01/2021  11:55:59,690899	4,189688E+3	2,884724E+1
15/01/2021  11:55:59,691399	2,064371E+3	2,943148E+1
15/01/2021  11:55:59,691899	-5,907666E+2	3,072515E+1
15/01/2021  11:55:59,692399	-3,144332E+3	3,147035E+1
15/01/2021  11:55:59,692899	-4,753470E+3	3,037341E+1
15/01/2021  11:55:59,693399	-5,001483E+3	2,648049E+1
15/01/2021  11:55:59,693899	-5,001483E+3	2,780992E+1
15/01/2021  11:55:59,694399	-4,010697E+3	2,665337E+1
15/01/2021  11:55:59,694899	-2,590324E+3	2,690376E+1
15/01/2021  11:55:59,695399	-1,203654E+3	2,605125E+1
15/01/2021  11:55:59,695899	1,967675E+2	2,542528E+1
15/01/2021  11:55:59,696399	1,734046E+3	2,534778E+1
15/01/2021  11:55:59,696899	4,518144E+3	2,519874E+1
15/01/2021  11:55:59,697399	4,998744E+3	2,587836E+1
15/01/2021  11:55:59,697899	4,998744E+3	2,566375E+1
15/01/2021  11:55:59,698399	4,998744E+3	2,725549E+1
15/01/2021  11:55:59,698899	4,998744E+3	2,473970E+1
15/01/2021  11:55:59,699399	4,998744E+3	2,314795E+1
15/01/2021  11:55:59,699899	4,876897E+3	2,442970E+1
15/01/2021  11:55:59,700399	4,844192E+3	2,207486E+1
15/01/2021  11:55:59,700899	4,998744E+3	2,546105E+1
15/01/2021  11:55:59,701399	2,577774E+3	2,578894E+1
15/01/2021  11:55:59,701899	-1,405134E+3	2,379180E+1
15/01/2021  11:55:59,702399	-5,001483E+3	2,528817E+1
15/01/2021  11:55:59,702899	-5,001483E+3	2,408392E+1
15/01/2021  11:55:59,703399	-5,001483E+3	2,444162E+1
15/01/2021  11:55:59,703899	-5,001483E+3	2,647452E+1
15/01/2021  11:55:59,704399	-5,001483E+3	2,738665E+1
15/01/2021  11:55:59,704899	-5,001483E+3	2,975340E+1
15/01/2021  11:55:59,705399	-5,001483E+3	3,268055E+1
15/01/2021  11:55:59,705899	-5,001483E+3	3,260305E+1
15/01/2021  11:55:59,706399	-5,001483E+3	3,349729E+1
15/01/2021  11:55:59,706899	-5,001483E+3	3,629924E+1
15/01/2021  11:55:59,707399	-5,001483E+3	3,737233E+1
15/01/2021  11:55:59,707899	-5,001483E+3	3,631713E+1
15/01/2021  11:55:59,708399	-3,521303E+3	3,822484E+1
15/01/2021  11:55:59,708899	-1,043521E+3	3,123784E+1
