waveform	Force_0	Force_1
t0	23/12/2020  13:12:33,744858	23/12/2020  13:12:33,744858
delta t	0,000500	0,000500

time	Force_0	Force_1
23/12/2020  13:12:33,744858	2,114196E+0	5,559684E+3
23/12/2020  13:12:33,745358	2,157708E+0	5,559684E+3
23/12/2020  13:12:33,745858	2,195856E+0	5,559684E+3
23/12/2020  13:12:33,746358	2,422955E+0	5,559684E+3
23/12/2020  13:12:33,746858	2,310299E+0	5,559684E+3
23/12/2020  13:12:33,747358	2,258442E+0	5,559684E+3
23/12/2020  13:12:33,747858	2,445009E+0	5,559684E+3
23/12/2020  13:12:33,748358	2,452162E+0	5,559684E+3
23/12/2020  13:12:33,748858	2,539782E+0	5,559684E+3
23/12/2020  13:12:33,749358	2,412822E+0	2,056679E+3
23/12/2020  13:12:33,749858	2,644093E+0	-1,977259E+3
23/12/2020  13:12:33,750358	2,545147E+0	-5,561122E+3
23/12/2020  13:12:33,750858	2,501635E+0	-5,561122E+3
23/12/2020  13:12:33,751358	2,576142E+0	-5,561122E+3
23/12/2020  13:12:33,751858	2,338910E+0	-5,561122E+3
23/12/2020  13:12:33,752358	2,603561E+0	-5,561122E+3
23/12/2020  13:12:33,752858	2,302550E+0	-5,561122E+3
23/12/2020  13:12:33,753358	2,341890E+0	-5,561122E+3
23/12/2020  13:12:33,753858	2,205989E+0	-5,561122E+3
23/12/2020  13:12:33,754358	2,437856E+0	-5,561122E+3
23/12/2020  13:12:33,754858	2,007501E+0	-5,561122E+3
23/12/2020  13:12:33,755358	2,238176E+0	-5,561122E+3
23/12/2020  13:12:33,755858	2,297782E+0	-5,561122E+3
23/12/2020  13:12:33,756358	2,260230E+0	-5,561122E+3
23/12/2020  13:12:33,756858	2,285265E+0	-5,561122E+3
23/12/2020  13:12:33,757358	2,311491E+0	-5,561122E+3
23/12/2020  13:12:33,757858	2,515344E+0	-5,561122E+3
23/12/2020  13:12:33,758358	2,543359E+0	-5,561122E+3
23/12/2020  13:12:33,758858	2,283477E+0	-5,561122E+3
23/12/2020  13:12:33,759358	2,200028E+0	-5,561122E+3
23/12/2020  13:12:33,759858	2,278708E+0	-5,561122E+3
23/12/2020  13:12:33,760358	2,439644E+0	-5,561122E+3
23/12/2020  13:12:33,760858	2,291225E+0	-5,561122E+3
23/12/2020  13:12:33,761358	2,257846E+0	-5,561122E+3
23/12/2020  13:12:33,761858	2,355600E+0	-5,561122E+3
23/12/2020  13:12:33,762358	2,125521E+0	-2,719299E+3
23/12/2020  13:12:33,762858	2,188703E+0	1,643125E+3
23/12/2020  13:12:33,763358	2,089161E+0	5,559684E+3
23/12/2020  13:12:33,763858	2,127309E+0	5,559684E+3
23/12/2020  13:12:33,764358	2,210161E+0	5,559684E+3
23/12/2020  13:12:33,764858	2,276920E+0	5,559684E+3
23/12/2020  13:12:33,765358	2,263211E+0	5,559684E+3
23/12/2020  13:12:33,765858	2,225063E+0	5,559684E+3
23/12/2020  13:12:33,766358	2,396728E+0	5,559684E+3
23/12/2020  13:12:33,766858	2,326989E+0	5,559684E+3
23/12/2020  13:12:33,767358	2,247713E+0	5,559684E+3
23/12/2020  13:12:33,767858	2,316856E+0	5,559684E+3
23/12/2020  13:12:33,768358	2,433088E+0	5,559684E+3
23/12/2020  13:12:33,768858	2,695354E+0	5,559684E+3
23/12/2020  13:12:33,769358	2,561241E+0	2,054371E+3
23/12/2020  13:12:33,769858	2,461699E+0	-1,975205E+3
23/12/2020  13:12:33,770358	2,353812E+0	-5,561122E+3
23/12/2020  13:12:33,770858	2,479580E+0	-5,561122E+3
23/12/2020  13:12:33,771358	2,641709E+0	-5,561122E+3
23/12/2020  13:12:33,771858	2,321624E+0	-5,561122E+3
23/12/2020  13:12:33,772358	2,299570E+0	-5,561122E+3
23/12/2020  13:12:33,772858	1,996772E+0	-5,561122E+3
23/12/2020  13:12:33,773358	2,129693E+0	-5,561122E+3
23/12/2020  13:12:33,773858	2,540378E+0	-5,561122E+3
23/12/2020  13:12:33,774358	2,300166E+0	-5,561122E+3
23/12/2020  13:12:33,774858	2,329373E+0	-5,561122E+3
23/12/2020  13:12:33,775358	2,418186E+0	-5,561122E+3
23/12/2020  13:12:33,775858	2,491502E+0	-5,561122E+3
23/12/2020  13:12:33,776358	2,415206E+0	-5,561122E+3
23/12/2020  13:12:33,776858	2,414610E+0	-5,561122E+3
23/12/2020  13:12:33,777358	2,548723E+0	-5,561122E+3
23/12/2020  13:12:33,777858	2,260230E+0	-5,561122E+3
23/12/2020  13:12:33,778358	2,521305E+0	-5,561122E+3
23/12/2020  13:12:33,778858	2,446797E+0	-5,561122E+3
23/12/2020  13:12:33,779358	2,349043E+0	-5,561122E+3
23/12/2020  13:12:33,779858	2,447989E+0	-5,561122E+3
23/12/2020  13:12:33,780358	2,345467E+0	-5,561122E+3
23/12/2020  13:12:33,780858	2,256058E+0	-5,561122E+3
23/12/2020  13:12:33,781358	2,455738E+0	-5,561122E+3
23/12/2020  13:12:33,781858	2,203605E+0	-4,796734E+3
23/12/2020  13:12:33,782358	2,267979E+0	-2,734113E+3
23/12/2020  13:12:33,782858	1,757752E+0	1,746738E+3
23/12/2020  13:12:33,783358	1,989619E+0	5,559684E+3
23/12/2020  13:12:33,783858	1,965181E+0	5,559684E+3
23/12/2020  13:12:33,784358	2,164861E+0	5,559684E+3
23/12/2020  13:12:33,784858	1,869215E+0	5,559684E+3
23/12/2020  13:12:33,785358	2,064126E+0	5,559684E+3
23/12/2020  13:12:33,785858	2,196452E+0	5,559684E+3
23/12/2020  13:12:33,786358	2,177974E+0	5,559684E+3
23/12/2020  13:12:33,786858	2,127309E+0	5,559684E+3
23/12/2020  13:12:33,787358	2,322220E+0	5,559684E+3
23/12/2020  13:12:33,787858	2,236388E+0	5,559684E+3
23/12/2020  13:12:33,788358	2,251885E+0	5,559684E+3
23/12/2020  13:12:33,788858	2,155324E+0	5,559684E+3
23/12/2020  13:12:33,789358	2,518324E+0	2,073410E+3
23/12/2020  13:12:33,789858	2,767477E+0	-1,983199E+3
23/12/2020  13:12:33,790358	2,678664E+0	-5,561122E+3
23/12/2020  13:12:33,790858	2,587467E+0	-5,561122E+3
23/12/2020  13:12:33,791358	2,375270E+0	-5,561122E+3
23/12/2020  13:12:33,791858	2,482561E+0	-5,561122E+3
23/12/2020  13:12:33,792358	2,523093E+0	-5,561122E+3
23/12/2020  13:12:33,792858	2,376462E+0	-5,561122E+3
23/12/2020  13:12:33,793358	2,511171E+0	-5,561122E+3
23/12/2020  13:12:33,793858	2,425935E+0	-5,561122E+3
23/12/2020  13:12:33,794358	2,335334E+0	-5,561122E+3
23/12/2020  13:12:33,794858	2,362156E+0	-5,561122E+3
23/12/2020  13:12:33,795358	2,341890E+0	-5,561122E+3
23/12/2020  13:12:33,795858	2,457526E+0	-5,561122E+3
23/12/2020  13:12:33,796358	2,347851E+0	-5,561122E+3
23/12/2020  13:12:33,796858	2,353216E+0	-5,561122E+3
23/12/2020  13:12:33,797358	2,248905E+0	-5,561122E+3
23/12/2020  13:12:33,797858	2,222678E+0	-5,561122E+3
23/12/2020  13:12:33,798358	2,503423E+0	-5,561122E+3
23/12/2020  13:12:33,798858	2,529053E+0	-5,561122E+3
23/12/2020  13:12:33,799358	2,466467E+0	-5,561122E+3
23/12/2020  13:12:33,799858	2,454546E+0	-5,561122E+3
23/12/2020  13:12:33,800358	2,319240E+0	-5,561122E+3
23/12/2020  13:12:33,800858	2,133269E+0	-5,561122E+3
23/12/2020  13:12:33,801358	2,564817E+0	-5,561122E+3
23/12/2020  13:12:33,801858	2,362156E+0	-4,656626E+3
23/12/2020  13:12:33,802358	2,324605E+0	-2,564808E+3
23/12/2020  13:12:33,802858	1,944914E+0	1,831143E+3
23/12/2020  13:12:33,803358	2,104063E+0	5,559684E+3
23/12/2020  13:12:33,803858	2,142210E+0	5,559684E+3
23/12/2020  13:12:33,804358	2,116580E+0	5,559684E+3
23/12/2020  13:12:33,804858	1,729141E+0	5,559684E+3
23/12/2020  13:12:33,805358	2,035516E+0	5,559684E+3
23/12/2020  13:12:33,805858	2,221486E+0	5,559684E+3
23/12/2020  13:12:33,806358	2,212545E+0	5,559684E+3
23/12/2020  13:12:33,806858	2,596408E+0	5,559684E+3
23/12/2020  13:12:33,807358	2,470639E+0	5,559684E+3
23/12/2020  13:12:33,807858	2,167841E+0	5,559684E+3
23/12/2020  13:12:33,808358	2,480176E+0	5,559684E+3
23/12/2020  13:12:33,808858	2,333546E+0	5,559684E+3
23/12/2020  13:12:33,809358	2,103466E+0	2,030792E+3
23/12/2020  13:12:33,809858	2,586275E+0	-2,033035E+3
23/12/2020  13:12:33,810358	2,232811E+0	-5,561122E+3
23/12/2020  13:12:33,810858	2,689393E+0	-5,561122E+3
23/12/2020  13:12:33,811358	2,354408E+0	-5,561122E+3
23/12/2020  13:12:33,811858	2,570777E+0	-5,561122E+3
23/12/2020  13:12:33,812358	2,222678E+0	-5,561122E+3
23/12/2020  13:12:33,812858	2,130885E+0	-5,561122E+3
23/12/2020  13:12:33,813358	2,412226E+0	-5,561122E+3
23/12/2020  13:12:33,813858	2,210161E+0	-5,561122E+3
23/12/2020  13:12:33,814358	2,492098E+0	-5,561122E+3
23/12/2020  13:12:33,814858	2,272151E+0	-5,561122E+3
23/12/2020  13:12:33,815358	2,216122E+0	-5,561122E+3
23/12/2020  13:12:33,815858	2,198240E+0	-5,561122E+3
23/12/2020  13:12:33,816358	2,315664E+0	-5,561122E+3
23/12/2020  13:12:33,816858	2,400900E+0	-5,561122E+3
23/12/2020  13:12:33,817358	2,294802E+0	-5,561122E+3
23/12/2020  13:12:33,817858	2,421166E+0	-5,561122E+3
23/12/2020  13:12:33,818358	2,336526E+0	-5,561122E+3
23/12/2020  13:12:33,818858	2,359772E+0	-5,561122E+3
23/12/2020  13:12:33,819358	2,180954E+0	-5,561122E+3
23/12/2020  13:12:33,819858	2,243541E+0	-5,561122E+3
23/12/2020  13:12:33,820358	2,394940E+0	-5,561122E+3
23/12/2020  13:12:33,820858	2,672704E+0	-5,561122E+3
23/12/2020  13:12:33,821358	2,238176E+0	-5,561122E+3
23/12/2020  13:12:33,821858	2,316260E+0	-4,680495E+3
23/12/2020  13:12:33,822358	2,142806E+0	-2,637512E+3
23/12/2020  13:12:33,822858	2,294802E+0	1,823190E+3
23/12/2020  13:12:33,823358	2,403285E+0	5,559684E+3
23/12/2020  13:12:33,823858	2,074856E+0	5,559684E+3
23/12/2020  13:12:33,824358	2,211949E+0	5,559684E+3
23/12/2020  13:12:33,824858	2,122540E+0	5,559684E+3
23/12/2020  13:12:33,825358	2,184531E+0	5,559684E+3
23/12/2020  13:12:33,825858	2,405073E+0	5,559684E+3
23/12/2020  13:12:33,826358	2,413418E+0	5,559684E+3
23/12/2020  13:12:33,826858	2,025979E+0	5,559684E+3
23/12/2020  13:12:33,827358	2,141018E+0	5,559684E+3
23/12/2020  13:12:33,827858	2,505211E+0	5,559684E+3
23/12/2020  13:12:33,828358	2,540974E+0	5,559684E+3
23/12/2020  13:12:33,828858	2,467659E+0	5,559684E+3
23/12/2020  13:12:33,829358	2,570181E+0	1,967428E+3
23/12/2020  13:12:33,829858	2,511768E+0	-2,069195E+3
23/12/2020  13:12:33,830358	2,323413E+0	-5,561122E+3
23/12/2020  13:12:33,830858	2,468255E+0	-5,561122E+3
23/12/2020  13:12:33,831358	2,387191E+0	-5,561122E+3
23/12/2020  13:12:33,831858	2,471235E+0	-5,561122E+3
23/12/2020  13:12:33,832358	2,492098E+0	-5,561122E+3
23/12/2020  13:12:33,832858	2,491502E+0	-5,561122E+3
23/12/2020  13:12:33,833358	2,381826E+0	-5,561122E+3
23/12/2020  13:12:33,833858	2,276920E+0	-5,561122E+3
23/12/2020  13:12:33,834358	2,297782E+0	-5,561122E+3
23/12/2020  13:12:33,834858	2,282881E+0	-5,561122E+3
23/12/2020  13:12:33,835358	2,474812E+0	-5,561122E+3
23/12/2020  13:12:33,835858	2,411629E+0	-5,561122E+3
23/12/2020  13:12:33,836358	2,307319E+0	-5,561122E+3
23/12/2020  13:12:33,836858	2,481368E+0	-5,561122E+3
23/12/2020  13:12:33,837358	2,299570E+0	-5,561122E+3
23/12/2020  13:12:33,837858	2,423551E+0	-5,561122E+3
23/12/2020  13:12:33,838358	2,385999E+0	-5,561122E+3
23/12/2020  13:12:33,838858	2,650053E+0	-5,561122E+3
23/12/2020  13:12:33,839358	2,663167E+0	-5,561122E+3
23/12/2020  13:12:33,839858	2,235792E+0	-5,561122E+3
23/12/2020  13:12:33,840358	2,470043E+0	-5,561122E+3
23/12/2020  13:12:33,840858	2,661379E+0	-5,561122E+3
23/12/2020  13:12:33,841358	2,333546E+0	-5,561122E+3
23/12/2020  13:12:33,841858	2,468255E+0	-4,762812E+3
23/12/2020  13:12:33,842358	2,202412E+0	-2,351270E+3
23/12/2020  13:12:33,842858	1,955644E+0	1,964099E+3
