waveform	Force_0	Force_1
t0	23/12/2020  13:08:33,844858	23/12/2020  13:08:33,844858
delta t	0,000500	0,000500

time	Force_0	Force_1
23/12/2020  13:08:33,844858	1,053805E+0	5,559684E+3
23/12/2020  13:08:33,845358	1,241564E+0	5,559684E+3
23/12/2020  13:08:33,845858	1,075263E+0	3,628113E+3
23/12/2020  13:08:33,846358	1,104470E+0	-3,597176E+2
23/12/2020  13:08:33,846858	1,222490E+0	-4,660512E+3
23/12/2020  13:08:33,847358	1,087184E+0	-5,561122E+3
23/12/2020  13:08:33,847858	1,203416E+0	-5,561122E+3
23/12/2020  13:08:33,848358	1,151559E+0	-5,561122E+3
23/12/2020  13:08:33,848858	1,057381E+0	-5,561122E+3
23/12/2020  13:08:33,849358	9,810855E-1	-5,561122E+3
23/12/2020  13:08:33,849858	1,004928E+0	-5,561122E+3
23/12/2020  13:08:33,850358	1,052017E+0	-5,561122E+3
23/12/2020  13:08:33,850858	1,218913E+0	-5,561122E+3
23/12/2020  13:08:33,851358	9,167110E-1	-5,561122E+3
23/12/2020  13:08:33,851858	9,137307E-1	-5,561122E+3
23/12/2020  13:08:33,852358	8,910804E-1	-5,561122E+3
23/12/2020  13:08:33,852858	8,535286E-1	-5,561122E+3
23/12/2020  13:08:33,853358	9,381691E-1	-5,561122E+3
23/12/2020  13:08:33,853858	1,002544E+0	-5,561122E+3
23/12/2020  13:08:33,854358	1,048440E+0	-5,561122E+3
23/12/2020  13:08:33,854858	9,244598E-1	-5,561122E+3
23/12/2020  13:08:33,855358	1,054401E+0	-5,561122E+3
23/12/2020  13:08:33,855858	1,129504E+0	-5,561122E+3
23/12/2020  13:08:33,856358	9,161149E-1	-5,561122E+3
23/12/2020  13:08:33,856858	9,775091E-1	-5,561122E+3
23/12/2020  13:08:33,857358	1,053805E+0	-5,561122E+3
23/12/2020  13:08:33,857858	9,274401E-1	-5,561122E+3
23/12/2020  13:08:33,858358	8,743907E-1	-5,518695E+3
23/12/2020  13:08:33,858858	8,129965E-1	-3,527098E+3
23/12/2020  13:08:33,859358	7,527945E-1	1,769968E+2
23/12/2020  13:08:33,859858	8,624695E-1	4,868648E+3
23/12/2020  13:08:33,860358	5,286759E-1	5,559684E+3
23/12/2020  13:08:33,860858	6,103361E-1	5,559684E+3
23/12/2020  13:08:33,861358	5,113902E-1	5,559684E+3
23/12/2020  13:08:33,861858	4,571487E-1	5,559684E+3
23/12/2020  13:08:33,862358	9,572431E-1	5,559684E+3
23/12/2020  13:08:33,862858	9,357849E-1	5,559684E+3
23/12/2020  13:08:33,863358	1,032943E+0	5,559684E+3
23/12/2020  13:08:33,863858	8,928686E-1	5,559684E+3
23/12/2020  13:08:33,864358	8,594892E-1	5,559684E+3
23/12/2020  13:08:33,864858	8,338586E-1	5,559684E+3
23/12/2020  13:08:33,865358	1,112815E+0	5,559684E+3
23/12/2020  13:08:33,865858	8,624695E-1	3,760653E+3
23/12/2020  13:08:33,866358	1,341702E+0	-2,651101E+2
23/12/2020  13:08:33,866858	1,012677E+0	-4,538826E+3
23/12/2020  13:08:33,867358	1,271367E+0	-5,561122E+3
23/12/2020  13:08:33,867858	1,131889E+0	-5,561122E+3
23/12/2020  13:08:33,868358	1,075859E+0	-5,561122E+3
23/12/2020  13:08:33,868858	1,165268E+0	-5,561122E+3
23/12/2020  13:08:33,869358	9,536667E-1	-5,561122E+3
23/12/2020  13:08:33,869858	6,359667E-1	-5,561122E+3
23/12/2020  13:08:33,870358	1,019233E+0	-5,561122E+3
23/12/2020  13:08:33,870858	9,947948E-1	-5,561122E+3
23/12/2020  13:08:33,871358	1,046652E+0	-5,561122E+3
23/12/2020  13:08:33,871858	1,046652E+0	-5,561122E+3
23/12/2020  13:08:33,872358	9,202873E-1	-5,561122E+3
23/12/2020  13:08:33,872858	9,673761E-1	-5,561122E+3
23/12/2020  13:08:33,873358	1,035327E+0	-5,561122E+3
23/12/2020  13:08:33,873858	9,465140E-1	-5,561122E+3
23/12/2020  13:08:33,874358	9,137307E-1	-5,561122E+3
23/12/2020  13:08:33,874858	1,041884E+0	-5,561122E+3
23/12/2020  13:08:33,875358	1,006120E+0	-5,561122E+3
23/12/2020  13:08:33,875858	1,038307E+0	-5,561122E+3
23/12/2020  13:08:33,876358	9,500903E-1	-5,561122E+3
23/12/2020  13:08:33,876858	9,715485E-1	-5,561122E+3
23/12/2020  13:08:33,877358	1,202224E+0	-5,561122E+3
23/12/2020  13:08:33,877858	1,046056E+0	-5,561122E+3
23/12/2020  13:08:33,878358	8,684301E-1	-5,079389E+3
23/12/2020  13:08:33,878858	7,998832E-1	-3,848372E+3
23/12/2020  13:08:33,879358	9,655879E-1	-1,456629E+2
23/12/2020  13:08:33,879858	9,322085E-1	4,570515E+3
23/12/2020  13:08:33,880358	6,538485E-1	5,559684E+3
23/12/2020  13:08:33,880858	9,018095E-1	5,559684E+3
23/12/2020  13:08:33,881358	5,370208E-1	5,559684E+3
23/12/2020  13:08:33,881858	4,511881E-1	5,559684E+3
23/12/2020  13:08:33,882358	8,821395E-1	5,559684E+3
23/12/2020  13:08:33,882858	8,845237E-1	5,559684E+3
23/12/2020  13:08:33,883358	1,041884E+0	5,559684E+3
23/12/2020  13:08:33,883858	8,761789E-1	5,559684E+3
23/12/2020  13:08:33,884358	9,715485E-1	5,559684E+3
23/12/2020  13:08:33,884858	1,142618E+0	5,559684E+3
23/12/2020  13:08:33,885358	1,143214E+0	5,559684E+3
23/12/2020  13:08:33,885858	1,026386E+0	3,789478E+3
23/12/2020  13:08:33,886358	7,802132E-1	-2,637751E+2
23/12/2020  13:08:33,886858	1,125332E+0	-4,540139E+3
23/12/2020  13:08:33,887358	1,218913E+0	-5,561122E+3
23/12/2020  13:08:33,887858	1,283288E+0	-5,561122E+3
23/12/2020  13:08:33,888358	1,010292E+0	-5,561122E+3
23/12/2020  13:08:33,888858	1,181362E+0	-5,561122E+3
23/12/2020  13:08:33,889358	1,024002E+0	-5,561122E+3
23/12/2020  13:08:33,889858	9,852579E-1	-5,561122E+3
23/12/2020  13:08:33,890358	8,582971E-1	-5,561122E+3
23/12/2020  13:08:33,890858	8,100162E-1	-5,561122E+3
23/12/2020  13:08:33,891358	9,220755E-1	-5,561122E+3
23/12/2020  13:08:33,891858	8,726025E-1	-5,561122E+3
23/12/2020  13:08:33,892358	1,042480E+0	-5,561122E+3
23/12/2020  13:08:33,892858	9,965830E-1	-5,561122E+3
23/12/2020  13:08:33,893358	8,183611E-1	-5,561122E+3
23/12/2020  13:08:33,893858	9,012134E-1	-5,561122E+3
23/12/2020  13:08:33,894358	7,921344E-1	-5,561122E+3
23/12/2020  13:08:33,894858	7,909423E-1	-5,561122E+3
23/12/2020  13:08:33,895358	9,739327E-1	-5,561122E+3
23/12/2020  13:08:33,895858	1,184342E+0	-5,561122E+3
23/12/2020  13:08:33,896358	1,116391E+0	-5,561122E+3
23/12/2020  13:08:33,896858	8,016714E-1	-5,561122E+3
23/12/2020  13:08:33,897358	9,030016E-1	-5,561122E+3
23/12/2020  13:08:33,897858	1,003140E+0	-5,561122E+3
23/12/2020  13:08:33,898358	7,450457E-1	-5,561122E+3
23/12/2020  13:08:33,898858	9,834697E-1	-4,626138E+3
23/12/2020  13:08:33,899358	6,669618E-1	-5,572129E+2
23/12/2020  13:08:33,899858	5,429814E-1	3,900950E+3
23/12/2020  13:08:33,900358	7,635236E-1	5,559684E+3
23/12/2020  13:08:33,900858	9,828736E-1	5,559684E+3
23/12/2020  13:08:33,901358	8,201493E-1	5,559684E+3
23/12/2020  13:08:33,901858	6,437155E-1	5,559684E+3
23/12/2020  13:08:33,902358	6,127204E-1	5,559684E+3
23/12/2020  13:08:33,902858	8,171690E-1	5,559684E+3
23/12/2020  13:08:33,903358	1,091357E+0	5,559684E+3
23/12/2020  13:08:33,903858	9,649918E-1	5,559684E+3
23/12/2020  13:08:33,904358	9,417455E-1	5,559684E+3
23/12/2020  13:08:33,904858	9,620115E-1	5,559684E+3
23/12/2020  13:08:33,905358	1,350643E+0	5,559684E+3
23/12/2020  13:08:33,905858	1,323820E+0	3,794346E+3
23/12/2020  13:08:33,906358	9,292282E-1	-2,380597E+2
23/12/2020  13:08:33,906858	1,205204E+0	-4,494734E+3
23/12/2020  13:08:33,907358	1,069302E+0	-5,561122E+3
